injectionRate,pressure,time
0.0,3120.38135,1842.125
0.0,3120.37329,1842.25
0.0,3120.36597,1842.375
0.0,3120.35889,1842.5
0.0,3120.35181,1842.625
0.0,3120.34424,1842.75
0.0,3120.33643,1842.875
0.0,3120.32812,1843.0
0.0,3120.31982,1843.125
0.0,3120.31128,1843.25
0.0,3120.30225,1843.375
0.0,3120.29297,1843.5
0.0,3120.28369,1843.625
0.0,3120.27319,1843.75
0.0,3120.26294,1843.875
0.0,3120.25293,1844.0
0.0,3120.24268,1844.125
0.0,3120.23242,1844.25
0.0,3120.22266,1844.375
0.0,3120.21289,1844.5
0.0,3120.20361,1844.625
0.0,3120.19531,1844.75
0.0,3120.18799,1844.875
0.0,3120.18213,1845.0
0.0,3120.17676,1845.125
0.0,3120.1709,1845.25
0.0,3120.16504,1845.375
0.0,3120.1582,1845.5
0.0,3120.15112,1845.625
0.0,3120.1438,1845.75
0.0,3120.13599,1845.875
0.0,3120.12891,1846.0
0.0,3120.12158,1846.125
0.0,3120.11353,1846.25
0.0,3120.10522,1846.375
0.0,3120.09619,1846.5
0.0,3120.08691,1846.625
0.0,3120.07666,1846.75
0.0,3120.06689,1846.875
0.0,3120.05664,1847.0
0.0,3120.0459,1847.125
0.0,3120.03564,1847.25
0.0,3120.02563,1847.375
0.0,3120.01587,1847.5
0.0,3120.00635,1847.625
0.0,3119.99707,1847.75
0.0,3119.98853,1847.875
0.0,3119.97949,1848.0
0.0,3119.9707,1848.125
0.0,3119.9624,1848.25
0.0,3119.9541,1848.375
0.0,3119.94507,1848.5
0.0,3119.93604,1848.625
0.0,3119.92676,1848.75
0.0,3119.91675,1848.875
0.0,3119.90723,1849.0
0.0,3119.89697,1849.125
0.0,3119.88696,1849.25
0.0,3119.8772,1849.375
0.0,3119.86768,1849.5
0.0,3119.85791,1849.625
0.0,3119.84863,1849.75
0.0,3119.83936,1849.875
0.0,3119.83008,1850.0
0.0,3119.8208,1850.125
0.0,3119.81152,1850.25
0.0,3119.80225,1850.375
0.0,3119.79297,1850.5
0.0,3119.7832,1850.625
0.0,3119.77393,1850.75
0.0,3119.76416,1850.875
0.0,3119.75488,1851.0
0.0,3119.74512,1851.125
0.0,3119.73584,1851.25
0.0,3119.72656,1851.375
0.0,3119.71753,1851.5
0.0,3119.7085,1851.625
0.0,3119.69971,1851.75
0.0,3119.69092,1851.875
0.0,3119.68213,1852.0
0.0,3119.67285,1852.125
0.0,3119.66357,1852.25
0.0,3119.65479,1852.375
0.0,3119.646,1852.5
0.0,3119.63672,1852.625
0.0,3119.62744,1852.75
0.0,3119.61841,1852.875
0.0,3119.60938,1853.0
0.0,3119.6001,1853.125
0.0,3119.59131,1853.25
0.0,3119.58252,1853.375
0.0,3119.57373,1853.5
0.0,3119.5647,1853.625
0.0,3119.55566,1853.75
0.0,3119.54688,1853.875
0.0,3119.5376,1854.0
0.0,3119.52905,1854.125
0.0,3119.51978,1854.25
0.0,3119.51074,1854.375
0.0,3119.50146,1854.5
0.0,3119.49243,1854.625
0.0,3119.4834,1854.75
0.0,3119.47437,1854.875
0.0,3119.46533,1855.0
0.0,3119.45654,1855.125
0.0,3119.44775,1855.25
0.0,3119.43921,1855.375
0.0,3119.43066,1855.5
0.0,3119.42212,1855.625
0.0,3119.41406,1855.75
0.0,3119.40576,1855.875
0.0,3119.39746,1856.0
0.0,3119.38916,1856.125
0.0,3119.38037,1856.25
0.0,3119.37158,1856.375
0.0,3119.36279,1856.5
0.0,3119.35425,1856.625
0.0,3119.34595,1856.75
0.0,3119.3374,1856.875
0.0,3119.32935,1857.0
0.0,3119.3208,1857.125
0.0,3119.3125,1857.25
0.0,3119.3042,1857.375
0.0,3119.2959,1857.5
0.0,3119.2876,1857.625
0.0,3119.27979,1857.75
0.0,3119.27173,1857.875
0.0,3119.26367,1858.0
0.0,3119.25513,1858.125
0.0,3119.24658,1858.25
0.0,3119.23828,1858.375
0.0,3119.22974,1858.5
0.0,3119.22144,1858.625
0.0,3119.21338,1858.75
0.0,3119.20508,1858.875
0.0,3119.19653,1859.0
0.0,3119.18799,1859.125
0.0,3119.18018,1859.25
0.0,3119.17139,1859.375
0.0,3119.16309,1859.5
0.0,3119.15405,1859.625
0.0,3119.14575,1859.75
0.0,3119.13721,1859.875
0.0,3119.12915,1860.0
0.0,3119.12109,1860.125
0.0,3119.11328,1860.25
0.0,3119.10522,1860.375
0.0,3119.09766,1860.5
0.0,3119.08984,1860.625
0.0,3119.08179,1860.75
0.0,3119.07324,1860.875
0.0,3119.06445,1861.0
0.0,3119.05591,1861.125
0.0,3119.04761,1861.25
0.0,3119.03906,1861.375
0.0,3119.03125,1861.5
0.0,3119.02344,1861.625
0.0,3119.01538,1861.75
0.0,3119.00732,1861.875
0.0,3118.99927,1862.0
0.0,3118.99121,1862.125
0.0,3118.9834,1862.25
0.0,3118.97559,1862.375
0.0,3118.96826,1862.5
0.0,3118.96045,1862.625
0.0,3118.95264,1862.75
0.0,3118.94482,1862.875
0.0,3118.93628,1863.0
0.0,3118.92798,1863.125
0.0,3118.91943,1863.25
0.0,3118.91113,1863.375
0.0,3118.90308,1863.5
0.0,3118.89502,1863.625
0.0,3118.88623,1863.75
0.0,3118.87793,1863.875
0.0,3118.87012,1864.0
0.0,3118.8623,1864.125
0.0,3118.85498,1864.25
0.0,3118.84717,1864.375
0.0,3118.83911,1864.5
0.0,3118.83057,1864.625
0.0,3118.82178,1864.75
0.0,3118.81348,1864.875
0.0,3118.80542,1865.0
0.0,3118.79785,1865.125
0.0,3118.79004,1865.25
0.0,3118.78247,1865.375
0.0,3118.77441,1865.5
0.0,3118.76611,1865.625
0.0,3118.75781,1865.75
0.0,3118.74976,1865.875
0.0,3118.74146,1866.0
0.0,3118.7334,1866.125
0.0,3118.72559,1866.25
0.0,3118.71777,1866.375
0.0,3118.71045,1866.5
0.0,3118.70312,1866.625
0.0,3118.69531,1866.75
0.0,3118.6875,1866.875
0.0,3118.67896,1867.0
0.0,3118.67041,1867.125
0.0,3118.66235,1867.25
0.0,3118.65454,1867.375
0.0,3118.64746,1867.5
0.0,3118.64014,1867.625
0.0,3118.63306,1867.75
0.0,3118.625,1867.875
0.0,3118.61694,1868.0
0.0,3118.60864,1868.125
0.0,3118.60034,1868.25
0.0,3118.59229,1868.375
0.0,3118.58447,1868.5
0.0,3118.57739,1868.625
0.0,3118.57031,1868.75
0.0,3118.5625,1868.875
0.0,3118.55396,1869.0
0.0,3118.54541,1869.125
0.0,3118.53662,1869.25
0.0,3118.52856,1869.375
0.0,3118.52075,1869.5
0.0,3118.51367,1869.625
0.0,3118.50659,1869.75
0.0,3118.49951,1869.875
0.0,3118.49268,1870.0
0.0,3118.4856,1870.125
0.0,3118.47803,1870.25
0.0,3118.47021,1870.375
0.0,3118.46216,1870.5
0.0,3118.4541,1870.625
0.0,3118.4458,1870.75
0.0,3118.43799,1870.875
0.0,3118.43018,1871.0
0.0,3118.42285,1871.125
0.0,3118.41553,1871.25
0.0,3118.40796,1871.375
0.0,3118.40039,1871.5
0.0,3118.39258,1871.625
0.0,3118.38477,1871.75
0.0,3118.37622,1871.875
0.0,3118.36816,1872.0
0.0,3118.35986,1872.125
0.0,3118.35205,1872.25
0.0,3118.34424,1872.375
0.0,3118.33643,1872.5
0.0,3118.32886,1872.625
0.0,3118.3208,1872.75
0.0,3118.31201,1872.875
0.0,3118.30371,1873.0
0.0,3118.29492,1873.125
0.0,3118.28662,1873.25
0.0,3118.27881,1873.375
0.0,3118.271,1873.5
0.0,3118.26343,1873.625
0.0,3118.25562,1873.75
0.0,3118.24805,1873.875
0.0,3118.23975,1874.0
0.0,3118.23193,1874.125
0.0,3118.22437,1874.25
0.0,3118.2168,1874.375
0.0,3118.20898,1874.5
0.0,3118.20068,1874.625
0.0,3118.19238,1874.75
0.0,3118.18408,1874.875
0.0,3118.17578,1875.0
0.0,3118.16797,1875.125
0.0,3118.1604,1875.25
0.0,3118.15283,1875.375
0.0,3118.14478,1875.5
0.0,3118.13672,1875.625
0.0,3118.12891,1875.75
0.0,3118.12109,1875.875
0.0,3118.11328,1876.0
0.0,3118.10596,1876.125
0.0,3118.09863,1876.25
0.0,3118.09082,1876.375
0.0,3118.0835,1876.5
0.0,3118.07568,1876.625
0.0,3118.06738,1876.75
0.0,3118.05908,1876.875
0.0,3118.05078,1877.0
0.0,3118.04248,1877.125
0.0,3118.03442,1877.25
0.0,3118.02661,1877.375
0.0,3118.01953,1877.5
0.0,3118.01221,1877.625
0.0,3118.00464,1877.75
0.0,3117.99707,1877.875
0.0,3117.98877,1878.0
0.0,3117.98071,1878.125
0.0,3117.97314,1878.25
0.0,3117.96582,1878.375
0.0,3117.9585,1878.5
0.0,3117.95068,1878.625
0.0,3117.94312,1878.75
0.0,3117.9353,1878.875
0.0,3117.92773,1879.0
0.0,3117.92017,1879.125
0.0,3117.91211,1879.25
0.0,3117.90454,1879.375
0.0,3117.89648,1879.5
0.0,3117.88892,1879.625
0.0,3117.88135,1879.75
0.0,3117.87354,1879.875
0.0,3117.86548,1880.0
0.0,3117.85718,1880.125
0.0,3117.84912,1880.25
0.0,3117.84082,1880.375
0.0,3117.83252,1880.5
0.0,3117.82446,1880.625
0.0,3117.81665,1880.75
0.0,3117.80884,1880.875
0.0,3117.80151,1881.0
0.0,3117.79443,1881.125
0.0,3117.78711,1881.25
0.0,3117.78027,1881.375
0.0,3117.77246,1881.5
0.0,3117.76489,1881.625
0.0,3117.75732,1881.75
0.0,3117.74951,1881.875
0.0,3117.7417,1882.0
0.0,3117.73438,1882.125
0.0,3117.72656,1882.25
0.0,3117.71924,1882.375
0.0,3117.71216,1882.5
0.0,3117.70459,1882.625
0.0,3117.69678,1882.75
0.0,3117.68823,1882.875
0.0,3117.67969,1883.0
0.0,3117.67139,1883.125
0.0,3117.6626,1883.25
0.0,3117.6543,1883.375
0.0,3117.646,1883.5
0.0,3117.63794,1883.625
0.0,3117.62988,1883.75
0.0,3117.62207,1883.875
0.0,3117.61401,1884.0
0.0,3117.60596,1884.125
0.0,3117.59912,1884.25
0.0,3117.59155,1884.375
0.0,3117.58447,1884.5
0.0,3117.5769,1884.625
0.0,3117.56885,1884.75
0.0,3117.56104,1884.875
0.0,3117.55273,1885.0
0.0,3117.54541,1885.125
0.0,3117.53809,1885.25
0.0,3117.53076,1885.375
0.0,3117.52368,1885.5
0.0,3117.5166,1885.625
0.0,3117.50928,1885.75
0.0,3117.50342,1885.875
0.0,3117.49805,1886.0
0.0,3117.49365,1886.125
0.0,3117.49072,1886.25
0.0,3117.48828,1886.375
0.0,3117.48535,1886.5
0.0,3117.48169,1886.625
0.0,3117.47754,1886.75
0.0,3117.4729,1886.875
0.0,3117.46875,1887.0
0.0,3117.46509,1887.125
0.0,3117.46191,1887.25
0.0,3117.45923,1887.375
0.0,3117.45605,1887.5
0.0,3117.45239,1887.625
0.0,3117.44775,1887.75
0.0,3117.44263,1887.875
0.0,3117.43701,1888.0
0.0,3117.43091,1888.125
0.0,3117.42383,1888.25
0.0,3117.4165,1888.375
0.0,3117.40869,1888.5
0.0,3117.40063,1888.625
0.0,3117.39307,1888.75
0.0,3117.38477,1888.875
0.0,3117.37646,1889.0
0.0,3117.36768,1889.125
0.0,3117.35889,1889.25
0.0,3117.35034,1889.375
0.0,3117.3418,1889.5
0.0,3117.33325,1889.625
0.0,3117.32471,1889.75
0.0,3117.31592,1889.875
0.0,3117.30713,1890.0
0.0,3117.29834,1890.125
0.0,3117.29004,1890.25
0.0,3117.28223,1890.375
0.0,3117.27393,1890.5
0.0,3117.26562,1890.625
0.0,3117.25684,1890.75
0.0,3117.24805,1890.875
0.0,3117.23877,1891.0
0.0,3117.22998,1891.125
0.0,3117.22119,1891.25
0.0,3117.2124,1891.375
0.0,3117.20459,1891.5
0.0,3117.19678,1891.625
0.0,3117.18848,1891.75
0.0,3117.18018,1891.875
0.0,3117.17188,1892.0
0.0,3117.16382,1892.125
0.0,3117.15552,1892.25
0.0,3117.14673,1892.375
0.0,3117.1377,1892.5
0.0,3117.12842,1892.625
0.0,3117.12012,1892.75
0.0,3117.11182,1892.875
0.0,3117.104,1893.0
0.0,3117.09619,1893.125
0.0,3117.08838,1893.25
0.0,3117.08008,1893.375
0.0,3117.07129,1893.5
0.0,3117.06201,1893.625
0.0,3117.05298,1893.75
0.0,3117.04517,1893.875
0.0,3117.03711,1894.0
0.0,3117.02954,1894.125
0.0,3117.02173,1894.25
0.0,3117.01367,1894.375
0.0,3117.00562,1894.5
0.0,3116.99731,1894.625
0.0,3116.98999,1894.75
0.0,3116.98193,1894.875
0.0,3116.97412,1895.0
0.0,3116.96631,1895.125
0.0,3116.95752,1895.25
0.0,3116.94897,1895.375
0.0,3116.94043,1895.5
0.0,3116.93237,1895.625
0.0,3116.9248,1895.75
0.0,3116.91724,1895.875
0.0,3116.90918,1896.0
0.0,3116.90137,1896.125
0.0,3116.89307,1896.25
0.0,3116.88477,1896.375
0.0,3116.87646,1896.5
0.0,3116.86816,1896.625
0.0,3116.86035,1896.75
0.0,3116.85303,1896.875
0.0,3116.84521,1897.0
0.0,3116.83765,1897.125
0.0,3116.82959,1897.25
0.0,3116.82153,1897.375
0.0,3116.81348,1897.5
0.0,3116.80493,1897.625
0.0,3116.79736,1897.75
0.0,3116.78931,1897.875
0.0,3116.78125,1898.0
0.0,3116.77295,1898.125
0.0,3116.7644,1898.25
0.0,3116.75635,1898.375
0.0,3116.74805,1898.5
0.0,3116.74072,1898.625
0.0,3116.7334,1898.75
0.0,3116.72559,1898.875
0.0,3116.71826,1899.0
0.0,3116.71021,1899.125
0.0,3116.70215,1899.25
0.0,3116.69409,1899.375
0.0,3116.68604,1899.5
0.0,3116.67822,1899.625
0.0,3116.67041,1899.75
0.0,3116.66333,1899.875
0.0,3116.65601,1900.0
0.0,3116.64868,1900.125
0.0,3116.64062,1900.25
0.0,3116.63281,1900.375
0.0,3116.62476,1900.5
0.0,3116.6167,1900.625
0.0,3116.60889,1900.75
0.0,3116.60107,1900.875
0.0,3116.59326,1901.0
0.0,3116.58594,1901.125
0.0,3116.57837,1901.25
0.0,3116.57031,1901.375
0.0,3116.56299,1901.5
0.0,3116.55469,1901.625
0.0,3116.54712,1901.75
0.0,3116.54004,1901.875
0.0,3116.53271,1902.0
0.0,3116.52588,1902.125
0.0,3116.51831,1902.25
0.0,3116.51074,1902.375
0.0,3116.50317,1902.5
0.0,3116.49561,1902.625
0.0,3116.48828,1902.75
0.0,3116.48096,1902.875
0.0,3116.47363,1903.0
0.0,3116.46631,1903.125
0.0,3116.45898,1903.25
0.0,3116.45142,1903.375
0.0,3116.44385,1903.5
0.0,3116.43604,1903.625
0.0,3116.42871,1903.75
0.0,3116.42139,1903.875
0.0,3116.41406,1904.0
0.0,3116.40649,1904.125
0.0,3116.39893,1904.25
0.0,3116.39136,1904.375
0.0,3116.3833,1904.5
0.0,3116.37598,1904.625
0.0,3116.36865,1904.75
0.0,3116.36182,1904.875
0.0,3116.35498,1905.0
0.0,3116.34814,1905.125
0.0,3116.34082,1905.25
0.0,3116.33325,1905.375
0.0,3116.3252,1905.5
0.0,3116.31738,1905.625
0.0,3116.30957,1905.75
0.0,3116.30225,1905.875
0.0,3116.29541,1906.0
0.0,3116.28857,1906.125
0.0,3116.28174,1906.25
0.0,3116.27417,1906.375
0.0,3116.26709,1906.5
0.0,3116.25952,1906.625
0.0,3116.25195,1906.75
0.0,3116.24512,1906.875
0.0,3116.23804,1907.0
0.0,3116.23145,1907.125
0.0,3116.22461,1907.25
0.0,3116.21729,1907.375
0.0,3116.20996,1907.5
0.0,3116.20239,1907.625
0.0,3116.19458,1907.75
0.0,3116.18701,1907.875
0.0,3116.17944,1908.0
0.0,3116.17188,1908.125
0.0,3116.16382,1908.25
0.0,3116.15576,1908.375
0.0,3116.14795,1908.5
0.0,3116.14062,1908.625
0.0,3116.1333,1908.75
0.0,3116.12598,1908.875
0.0,3116.11865,1909.0
0.0,3116.11108,1909.125
0.0,3116.10303,1909.25
0.0,3116.09473,1909.375
0.0,3116.08691,1909.5
0.0,3116.0791,1909.625
0.0,3116.07104,1909.75
0.0,3116.06299,1909.875
0.0,3116.05371,1910.0
0.0,3116.04395,1910.125
0.0,3116.0332,1910.25
0.0,3116.02246,1910.375
0.0,3116.01196,1910.5
0.0,3116.00244,1910.625
0.0,3115.99341,1910.75
0.0,3115.98535,1910.875
0.0,3115.97754,1911.0
0.0,3115.97021,1911.125
0.0,3115.96289,1911.25
0.0,3115.95557,1911.375
0.0,3115.948,1911.5
0.0,3115.93994,1911.625
0.0,3115.93237,1911.75
0.0,3115.9248,1911.875
0.0,3115.91724,1912.0
0.0,3115.91016,1912.125
0.0,3115.90283,1912.25
0.0,3115.89551,1912.375
0.0,3115.88794,1912.5
0.0,3115.88037,1912.625
0.0,3115.8728,1912.75
0.0,3115.86523,1912.875
0.0,3115.85791,1913.0
0.0,3115.85107,1913.125
0.0,3115.84375,1913.25
0.0,3115.83691,1913.375
0.0,3115.82959,1913.5
0.0,3115.82275,1913.625
0.0,3115.81592,1913.75
0.0,3115.80859,1913.875
0.0,3115.80151,1914.0
0.0,3115.79419,1914.125
0.0,3115.78662,1914.25
0.0,3115.7793,1914.375
0.0,3115.77197,1914.5
0.0,3115.76514,1914.625
0.0,3115.75781,1914.75
0.0,3115.75049,1914.875
0.0,3115.74268,1915.0
0.0,3115.73486,1915.125
0.0,3115.72656,1915.25
0.0,3115.71875,1915.375
0.0,3115.71143,1915.5
0.0,3115.7041,1915.625
0.0,3115.69702,1915.75
0.0,3115.68994,1915.875
0.0,3115.68335,1916.0
0.0,3115.67627,1916.125
0.0,3115.66943,1916.25
0.0,3115.66187,1916.375
0.0,3115.65381,1916.5
0.0,3115.64551,1916.625
0.0,3115.6377,1916.75
0.0,3115.62988,1916.875
0.0,3115.62231,1917.0
0.0,3115.61523,1917.125
0.0,3115.6084,1917.25
0.0,3115.60107,1917.375
0.0,3115.59351,1917.5
0.0,3115.58643,1917.625
0.0,3115.5791,1917.75
0.0,3115.57227,1917.875
0.0,3115.56543,1918.0
0.0,3115.55811,1918.125
0.0,3115.55127,1918.25
0.0,3115.54395,1918.375
0.0,3115.53662,1918.5
0.0,3115.52905,1918.625
0.0,3115.52173,1918.75
0.0,3115.51416,1918.875
0.0,3115.50684,1919.0
0.0,3115.49951,1919.125
0.0,3115.49268,1919.25
0.0,3115.48608,1919.375
0.0,3115.47949,1919.5
0.0,3115.47168,1919.625
0.0,3115.46436,1919.75
0.0,3115.4563,1919.875
0.0,3115.44873,1920.0
0.0,3115.44092,1920.125
0.0,3115.43359,1920.25
0.0,3115.42676,1920.375
0.0,3115.41992,1920.5
0.0,3115.41235,1920.625
0.0,3115.40503,1920.75
0.0,3115.39722,1920.875
0.0,3115.39014,1921.0
0.0,3115.38232,1921.125
0.0,3115.375,1921.25
0.0,3115.36768,1921.375
0.0,3115.36011,1921.5
0.0,3115.35254,1921.625
0.0,3115.34521,1921.75
0.0,3115.33765,1921.875
0.0,3115.33008,1922.0
0.0,3115.32227,1922.125
0.0,3115.31494,1922.25
0.0,3115.30713,1922.375
0.0,3115.29956,1922.5
0.0,3115.29224,1922.625
0.0,3115.28516,1922.75
0.0,3115.27856,1922.875
0.0,3115.27173,1923.0
0.0,3115.26465,1923.125
0.0,3115.25684,1923.25
0.0,3115.24854,1923.375
0.0,3115.23975,1923.5
0.0,3115.23096,1923.625
0.0,3115.22241,1923.75
0.0,3115.21411,1923.875
0.0,3115.20605,1924.0
0.0,3115.19849,1924.125
0.0,3115.19067,1924.25
0.0,3115.18262,1924.375
0.0,3115.1748,1924.5
0.0,3115.16699,1924.625
0.0,3115.16016,1924.75
0.0,3115.15283,1924.875
0.0,3115.14551,1925.0
0.0,3115.13818,1925.125
0.0,3115.13086,1925.25
0.0,3115.12329,1925.375
0.0,3115.11597,1925.5
0.0,3115.10864,1925.625
0.0,3115.10181,1925.75
0.0,3115.09473,1925.875
0.0,3115.08789,1926.0
0.0,3115.08105,1926.125
0.0,3115.07397,1926.25
0.0,3115.06689,1926.375
0.0,3115.05957,1926.5
0.0,3115.052,1926.625
0.0,3115.04492,1926.75
0.0,3115.03809,1926.875
0.0,3115.03125,1927.0
0.0,3115.02441,1927.125
0.0,3115.01758,1927.25
0.0,3115.01074,1927.375
0.0,3115.00342,1927.5
0.0,3114.99609,1927.625
0.0,3114.98926,1927.75
0.0,3114.98242,1927.875
0.0,3114.97559,1928.0
0.0,3114.96851,1928.125
0.0,3114.96167,1928.25
0.0,3114.95483,1928.375
0.0,3114.94775,1928.5
0.0,3114.94067,1928.625
0.0,3114.93359,1928.75
0.0,3114.92651,1928.875
0.0,3114.91919,1929.0
0.0,3114.91211,1929.125
0.0,3114.90527,1929.25
0.0,3114.89893,1929.375
0.0,3114.89258,1929.5
0.0,3114.88574,1929.625
0.0,3114.87891,1929.75
0.0,3114.87183,1929.875
0.0,3114.8645,1930.0
0.0,3114.85718,1930.125
0.0,3114.8501,1930.25
0.0,3114.84326,1930.375
0.0,3114.83594,1930.5
0.0,3114.82959,1930.625
0.0,3114.82275,1930.75
0.0,3114.81616,1930.875
0.0,3114.80908,1931.0
0.0,3114.80176,1931.125
0.0,3114.79443,1931.25
0.0,3114.78711,1931.375
0.0,3114.78003,1931.5
0.0,3114.77295,1931.625
0.0,3114.76587,1931.75
0.0,3114.75928,1931.875
0.0,3114.75195,1932.0
0.0,3114.74561,1932.125
0.0,3114.73877,1932.25
0.0,3114.73193,1932.375
0.0,3114.72559,1932.5
0.0,3114.71875,1932.625
0.0,3114.71191,1932.75
0.0,3114.70508,1932.875
0.0,3114.69849,1933.0
0.0,3114.69189,1933.125
0.0,3114.68506,1933.25
0.0,3114.67822,1933.375
0.0,3114.67163,1933.5
0.0,3114.66504,1933.625
0.0,3114.65869,1933.75
0.0,3114.65137,1933.875
0.0,3114.64453,1934.0
0.0,3114.63672,1934.125
0.0,3114.62891,1934.25
0.0,3114.62085,1934.375
0.0,3114.61304,1934.5
0.0,3114.60498,1934.625
0.0,3114.59717,1934.75
0.0,3114.58936,1934.875
0.0,3114.58057,1935.0
0.0,3114.57227,1935.125
0.0,3114.56396,1935.25
0.0,3114.55566,1935.375
0.0,3114.5481,1935.5
0.0,3114.54077,1935.625
0.0,3114.53369,1935.75
0.0,3114.52686,1935.875
0.0,3114.51904,1936.0
0.0,3114.51172,1936.125
0.0,3114.50391,1936.25
0.0,3114.49683,1936.375
0.0,3114.48975,1936.5
0.0,3114.48291,1936.625
0.0,3114.47559,1936.75
0.0,3114.46875,1936.875
0.0,3114.46143,1937.0
0.0,3114.4541,1937.125
0.0,3114.44678,1937.25
0.0,3114.43945,1937.375
0.0,3114.43213,1937.5
0.0,3114.4248,1937.625
0.0,3114.41748,1937.75
0.0,3114.41089,1937.875
0.0,3114.4043,1938.0
0.0,3114.39795,1938.125
0.0,3114.3916,1938.25
0.0,3114.38428,1938.375
0.0,3114.37695,1938.5
0.0,3114.36963,1938.625
0.0,3114.36255,1938.75
0.0,3114.35547,1938.875
0.0,3114.34814,1939.0
0.0,3114.34082,1939.125
0.0,3114.3335,1939.25
0.0,3114.32666,1939.375
0.0,3114.31885,1939.5
0.0,3114.31226,1939.625
0.0,3114.30566,1939.75
0.0,3114.29883,1939.875
0.0,3114.29199,1940.0
0.0,3114.28491,1940.125
0.0,3114.27734,1940.25
0.0,3114.27026,1940.375
0.0,3114.26318,1940.5
0.0,3114.25635,1940.625
0.0,3114.24902,1940.75
0.0,3114.24219,1940.875
0.0,3114.23438,1941.0
0.0,3114.22705,1941.125
0.0,3114.21973,1941.25
0.0,3114.21289,1941.375
0.0,3114.20605,1941.5
0.0,3114.19995,1941.625
0.0,3114.19336,1941.75
0.0,3114.18652,1941.875
0.0,3114.1792,1942.0
0.0,3114.17139,1942.125
0.0,3114.16357,1942.25
0.0,3114.15527,1942.375
0.0,3114.14722,1942.5
0.0,3114.13965,1942.625
0.0,3114.13232,1942.75
0.0,3114.12549,1942.875
0.0,3114.11792,1943.0
0.0,3114.11035,1943.125
0.0,3114.10205,1943.25
0.0,3114.09375,1943.375
0.0,3114.08594,1943.5
0.0,3114.07764,1943.625
0.0,3114.06958,1943.75
0.0,3114.06201,1943.875
0.0,3114.05371,1944.0
0.0,3114.0459,1944.125
0.0,3114.03809,1944.25
0.0,3114.03101,1944.375
0.0,3114.02417,1944.5
0.0,3114.01709,1944.625
0.0,3114.01001,1944.75
0.0,3114.00244,1944.875
0.0,3113.99463,1945.0
0.0,3113.98682,1945.125
0.0,3113.97949,1945.25
0.0,3113.97168,1945.375
0.0,3113.96387,1945.5
0.0,3113.95605,1945.625
0.0,3113.94775,1945.75
0.0,3113.93994,1945.875
0.0,3113.93262,1946.0
0.0,3113.92505,1946.125
0.0,3113.91797,1946.25
0.0,3113.9104,1946.375
0.0,3113.90283,1946.5
0.0,3113.89551,1946.625
0.0,3113.88818,1946.75
0.0,3113.88062,1946.875
0.0,3113.87354,1947.0
0.0,3113.8667,1947.125
0.0,3113.85938,1947.25
0.0,3113.85205,1947.375
0.0,3113.84521,1947.5
0.0,3113.83765,1947.625
0.0,3113.83008,1947.75
0.0,3113.82275,1947.875
0.0,3113.81519,1948.0
0.0,3113.80786,1948.125
0.0,3113.80029,1948.25
0.0,3113.79297,1948.375
0.0,3113.78564,1948.5
0.0,3113.77856,1948.625
0.0,3113.77148,1948.75
0.0,3113.76465,1948.875
0.0,3113.75781,1949.0
0.0,3113.75146,1949.125
0.0,3113.74463,1949.25
0.0,3113.73779,1949.375
0.0,3113.73047,1949.5
0.0,3113.72363,1949.625
0.0,3113.71582,1949.75
0.0,3113.7085,1949.875
0.0,3113.70068,1950.0
0.0,3113.69385,1950.125
0.0,3113.68604,1950.25
0.0,3113.6792,1950.375
0.0,3113.67285,1950.5
0.0,3113.66602,1950.625
0.0,3113.65942,1950.75
0.0,3113.65283,1950.875
0.0,3113.64624,1951.0
0.0,3113.63916,1951.125
0.0,3113.63184,1951.25
0.0,3113.625,1951.375
0.0,3113.61816,1951.5
0.0,3113.61133,1951.625
0.0,3113.60498,1951.75
0.0,3113.59839,1951.875
0.0,3113.5918,1952.0
0.0,3113.58447,1952.125
0.0,3113.57764,1952.25
0.0,3113.57031,1952.375
0.0,3113.56299,1952.5
0.0,3113.55615,1952.625
0.0,3113.5498,1952.75
0.0,3113.54297,1952.875
0.0,3113.53564,1953.0
0.0,3113.52808,1953.125
0.0,3113.52026,1953.25
0.0,3113.5127,1953.375
0.0,3113.50488,1953.5
0.0,3113.49829,1953.625
0.0,3113.4917,1953.75
0.0,3113.48511,1953.875
0.0,3113.47827,1954.0
0.0,3113.4707,1954.125
0.0,3113.46289,1954.25
0.0,3113.45508,1954.375
0.0,3113.44702,1954.5
0.0,3113.43921,1954.625
0.0,3113.43164,1954.75
0.0,3113.42529,1954.875
0.0,3113.4187,1955.0
0.0,3113.41187,1955.125
0.0,3113.4043,1955.25
0.0,3113.39648,1955.375
0.0,3113.38843,1955.5
0.0,3113.38037,1955.625
0.0,3113.37305,1955.75
0.0,3113.36572,1955.875
0.0,3113.3584,1956.0
0.0,3113.35132,1956.125
0.0,3113.34399,1956.25
0.0,3113.33691,1956.375
0.0,3113.32959,1956.5
0.0,3113.32227,1956.625
0.0,3113.31494,1956.75
0.0,3113.30688,1956.875
0.0,3113.29932,1957.0
0.0,3113.29199,1957.125
0.0,3113.28467,1957.25
0.0,3113.27832,1957.375
0.0,3113.27148,1957.5
0.0,3113.26416,1957.625
0.0,3113.25635,1957.75
0.0,3113.24854,1957.875
0.0,3113.24097,1958.0
0.0,3113.2334,1958.125
0.0,3113.22559,1958.25
0.0,3113.2168,1958.375
0.0,3113.2085,1958.5
0.0,3113.20044,1958.625
