Date & Time of Day (m/d/yyyy h:mm:ss) Unnamed: 0_level_3,16B Wellhead Pressure (psi),16B-DIS FLOW 1 (gpm) Unnamed: 2_level_3,16B-DIS FLOW 2 (gpm) Unnamed: 3_level_3,16B-DIS TEMP (degF) Unnamed: 4_level_3,SEP DIS FLOW 1 (gpm) Unnamed: 5_level_3,SEP DIS FLOW 2 (gpm) Unnamed: 6_level_3,SEP FLOW TOTAL (gpm) Unnamed: 7_level_3,16A Wellhead Pressure (psi),Liberty Pump Rate (bpm),Liberty Wellhead Pressure (psi),TIME
2024-08-19 16:27:40,259.637,316.38,327.93,355.5,132.09,182.0,314.09,2932.757,10.005,2966.985,984460.0
2024-08-19 16:28:10,259.637,316.98,328.57,356.03,131.45,181.7,313.15,2934.008,10.02,2972.381,984490.0
2024-08-19 16:28:40,260.262,316.94,327.93,356.69,132.09,182.0,314.09,2934.008,10.006,2968.783,984520.0
2024-08-19 16:29:10,260.262,316.42,328.57,355.56,131.45,182.0,313.45,2934.632,10.048,2967.884,984550.0
2024-08-19 16:29:40,260.262,317.02,327.93,355.03,132.09,182.0,314.09,2934.632,10.052,2975.079,984580.0
2024-08-19 16:30:10,260.262,317.02,327.93,355.1,132.09,182.0,314.09,2932.757,10.009,2970.582,984610.0
2024-08-19 16:30:40,260.262,316.42,327.33,354.57,132.09,182.3,314.09,2934.632,10.053,2967.884,984640.0
2024-08-19 16:31:10,260.262,316.42,327.93,353.84,131.45,182.0,313.45,2933.382,10.01,2950.796,984670.0
2024-08-19 16:31:40,260.262,317.05,328.57,355.1,131.45,182.3,313.75,2934.008,10.005,2966.086,984700.0
2024-08-19 16:32:10,260.262,316.42,329.2,355.96,131.45,182.3,313.75,2935.883,10.065,2967.884,984730.0
2024-08-19 16:32:40,260.262,316.45,328.57,354.97,132.09,182.0,314.09,2933.382,10.007,2966.985,984760.0
2024-08-19 16:33:10,260.262,316.42,327.97,355.5,132.09,182.6,314.39,2934.632,10.059,2971.482,984790.0
2024-08-19 16:33:40,260.262,316.42,327.33,356.29,131.45,182.3,313.75,2933.382,10.008,2951.696,984820.0
2024-08-19 16:34:10,259.637,316.42,328.57,357.02,132.69,182.3,314.99,2932.757,10.008,2960.689,984850.0
2024-08-19 16:34:40,259.637,316.42,327.97,355.83,132.09,182.3,314.39,2935.883,10.071,2958.89,984880.0
2024-08-19 16:35:10,259.637,316.42,328.57,356.16,131.45,182.6,314.05,2933.382,10.007,2967.884,984910.0
2024-08-19 16:35:40,259.637,316.42,327.97,356.49,132.09,182.6,314.69,2935.257,10.058,2952.595,984940.0
2024-08-19 16:36:10,259.637,317.02,327.93,356.69,132.09,182.6,314.65,2934.632,10.008,2957.092,984970.0
2024-08-19 16:36:40,259.012,316.42,328.57,356.63,132.09,182.6,314.69,2932.757,10.007,2955.293,985000.0
2024-08-19 16:37:10,259.012,316.42,328.57,356.82,131.45,182.3,313.75,2934.632,10.04,2953.494,985030.0
2024-08-19 16:37:40,259.012,317.05,327.97,356.36,132.09,182.3,314.39,2933.382,10.006,2972.381,985060.0
2024-08-19 16:38:10,258.387,316.42,328.57,356.16,131.45,182.49,313.75,2935.883,10.061,2952.595,985090.0
2024-08-19 16:38:40,258.387,317.02,327.97,356.56,132.09,182.3,314.39,2934.008,10.065,2955.293,985120.0
2024-08-19 16:39:10,258.387,316.42,327.97,357.22,131.45,182.3,313.75,2933.382,10.009,2949.897,985150.0
2024-08-19 16:39:40,258.387,316.42,327.97,357.62,132.05,182.3,314.35,2935.883,10.067,2968.783,985180.0
2024-08-19 16:40:10,258.387,316.42,329.2,358.48,132.69,182.3,314.69,2934.008,10.006,2970.582,985210.0
2024-08-19 16:40:40,258.387,316.42,329.17,357.89,131.45,182.6,314.05,2934.632,10.045,2958.89,985240.0
2024-08-19 16:41:10,258.387,316.42,327.93,358.22,132.05,182.6,314.61,2935.883,10.059,2951.696,985270.0
2024-08-19 16:41:40,258.387,316.42,327.93,357.62,132.05,182.3,314.05,2933.382,10.012,2944.501,985300.0
2024-08-19 16:42:10,258.387,316.42,328.57,356.96,132.05,182.3,314.35,2934.632,10.008,2964.287,985330.0
2024-08-19 16:42:40,258.387,317.02,329.17,357.49,131.45,182.3,313.45,2934.008,10.008,2967.884,985360.0
2024-08-19 16:43:10,259.012,316.42,327.93,357.29,131.45,182.3,313.75,2935.883,10.074,2966.086,985390.0
2024-08-19 16:43:40,259.012,316.42,328.57,357.49,131.45,182.0,313.45,2935.883,10.059,2953.494,985420.0
2024-08-19 16:44:10,259.012,316.42,329.17,357.89,133.29,182.3,315.55,2933.382,10.007,2963.387,985450.0
2024-08-19 16:44:40,259.012,316.42,328.57,357.42,133.29,182.3,315.59,2934.632,10.067,2948.098,985480.0
2024-08-19 16:45:10,259.012,316.42,327.93,358.22,132.05,182.3,314.35,2932.757,10.007,2968.783,985510.0
2024-08-19 16:45:40,259.012,317.02,327.93,358.62,131.45,182.0,313.45,2932.757,10.006,2965.186,985540.0
2024-08-19 16:46:10,259.637,317.02,328.57,358.35,132.69,182.0,314.69,2934.008,10.06,2955.293,985570.0
2024-08-19 16:46:40,259.012,316.94,329.17,358.09,132.05,182.0,314.05,2932.132,10.009,2963.387,985600.0
2024-08-19 16:47:10,259.012,316.42,328.57,358.02,131.45,182.0,313.45,2934.008,10.057,2951.696,985630.0
2024-08-19 16:47:40,259.012,317.02,328.57,358.22,131.45,182.0,313.45,2933.382,10.005,2965.186,985660.0
2024-08-19 16:48:10,259.637,316.42,328.57,358.42,131.45,182.0,313.45,2932.757,10.004,2967.884,985690.0
2024-08-19 16:48:40,259.012,317.02,328.53,357.89,131.41,182.0,313.41,2934.632,10.058,2969.683,985720.0
2024-08-19 16:49:10,259.012,317.02,329.17,357.89,131.41,182.3,313.71,2933.382,10.007,2945.4,985750.0
2024-08-19 16:49:40,259.012,316.38,329.17,358.48,131.41,182.0,313.41,2934.008,10.059,2971.482,985780.0
2024-08-19 16:50:10,259.012,316.38,327.93,357.62,132.65,182.3,314.58,2934.008,10.009,2970.582,985810.0
2024-08-19 16:50:40,259.012,316.42,327.93,357.49,132.05,182.0,314.05,2932.757,10.005,2967.884,985840.0
2024-08-19 16:51:10,258.387,317.02,329.77,358.15,132.65,182.0,314.65,2935.883,10.068,2969.683,985870.0
2024-08-19 16:51:40,259.012,316.38,329.77,358.09,131.41,182.3,313.71,2932.757,10.006,2951.696,985900.0
2024-08-19 16:52:10,259.012,316.38,329.77,358.35,130.17,182.3,312.48,2934.632,10.053,2968.783,985930.0
2024-08-19 16:52:40,259.637,316.94,326.69,358.15,130.81,182.0,312.81,2934.008,10.057,2967.884,985960.0
2024-08-19 16:53:10,259.637,316.45,327.33,357.95,130.77,182.0,312.78,2933.382,10.008,2966.985,985990.0
2024-08-19 16:53:40,259.637,317.02,327.33,357.22,132.05,182.0,313.75,2934.632,10.047,2965.186,986020.0
2024-08-19 16:54:10,259.637,317.09,326.69,357.89,132.05,182.0,313.75,2933.382,10.009,2957.991,986050.0
2024-08-19 16:54:40,259.637,317.73,327.33,357.49,132.05,182.0,314.05,2935.883,10.05,2963.927,986080.0
2024-08-19 16:55:10,259.637,317.13,327.33,356.76,131.41,182.0,313.11,2935.883,10.068,2960.389,986110.0
2024-08-19 16:55:40,259.637,317.13,327.33,356.03,132.05,182.0,313.75,2933.382,10.009,2970.403,986140.0
2024-08-19 16:56:10,259.637,316.45,327.33,356.69,132.65,182.0,314.65,2934.632,10.047,2966.985,986170.0
2024-08-19 16:56:40,259.637,316.45,326.69,356.43,131.41,182.3,313.71,2933.382,10.007,2951.696,986200.0
2024-08-19 16:57:10,259.637,317.09,326.69,356.49,131.41,182.0,313.41,2934.008,10.033,2949.897,986230.0
2024-08-19 16:57:40,260.262,317.02,327.33,355.89,132.05,182.0,314.05,2934.632,10.065,2957.092,986260.0
2024-08-19 16:58:10,260.262,316.49,326.69,356.03,132.05,182.12,314.05,2934.008,10.006,2965.186,986290.0
2024-08-19 16:58:40,259.637,317.09,327.33,356.16,131.41,182.0,313.41,2935.883,10.071,2966.086,986320.0
2024-08-19 16:59:10,260.262,317.13,327.29,356.69,131.41,182.0,313.11,2933.382,10.006,2955.293,986350.0
2024-08-19 16:59:40,260.262,317.13,327.33,355.43,131.41,182.0,313.11,2934.008,10.008,2953.494,986380.0
2024-08-19 17:00:10,260.262,317.05,326.09,355.36,132.05,182.3,314.01,2935.883,10.059,2957.092,986410.0
2024-08-19 17:00:40,260.262,317.09,329.13,355.3,132.05,181.7,313.75,2932.757,10.007,2963.387,986440.0
2024-08-19 17:01:10,260.262,317.09,327.93,355.16,131.41,182.0,313.41,2934.632,10.06,2969.683,986470.0
2024-08-19 17:01:40,260.262,317.13,327.93,356.09,132.05,182.0,314.05,2934.008,10.01,2975.079,986500.0
2024-08-19 17:02:10,260.262,317.09,327.93,356.23,131.41,182.3,313.71,2933.382,10.006,2967.884,986530.0
2024-08-19 17:02:40,260.887,317.13,327.93,356.56,132.65,182.0,314.65,2934.632,10.052,2954.394,986560.0
2024-08-19 17:03:10,260.887,317.09,327.93,355.89,132.65,182.12,314.65,2932.757,10.007,2961.589,986590.0
2024-08-19 17:03:40,260.262,317.09,327.93,355.83,132.05,182.0,314.05,2934.632,10.056,2964.287,986620.0
2024-08-19 17:04:10,260.262,317.05,327.29,355.16,132.65,182.0,314.65,2934.008,10.038,2952.595,986650.0
2024-08-19 17:04:40,260.262,316.45,327.93,355.5,131.41,182.0,313.41,2933.382,10.009,2966.086,986680.0
2024-08-19 17:05:10,260.262,317.09,327.93,356.16,132.05,182.3,314.35,2934.632,10.035,2950.796,986710.0
2024-08-19 17:05:40,260.262,317.69,327.93,355.83,132.05,182.3,314.05,2933.382,10.009,2965.186,986740.0
2024-08-19 17:06:10,260.262,317.05,327.93,355.5,132.65,182.3,314.35,2934.008,10.054,2950.796,986770.0
2024-08-19 17:06:40,260.262,316.42,327.93,354.7,131.41,182.3,313.68,2933.382,10.063,2948.998,986800.0
2024-08-19 17:07:10,260.262,317.58,327.93,354.3,132.05,181.82,313.75,2932.757,10.005,2963.387,986830.0
2024-08-19 17:07:40,260.262,317.05,327.93,353.97,132.65,182.0,314.65,2934.008,10.055,2947.199,986860.0
2024-08-19 17:08:10,259.637,317.05,327.93,354.77,131.41,181.97,313.34,2932.757,10.005,2964.287,986890.0
2024-08-19 17:08:40,260.262,317.02,327.29,354.24,132.65,181.7,314.35,2934.008,10.042,2949.897,986920.0
2024-08-19 17:09:10,259.637,317.02,326.69,354.43,131.41,181.7,313.04,2935.883,10.061,2946.3,986950.0
2024-08-19 17:09:40,260.262,317.02,329.77,355.43,132.65,181.7,314.01,2932.757,10.008,2960.689,986980.0
2024-08-19 17:10:10,259.637,317.02,327.29,354.9,132.05,181.7,313.41,2934.008,10.046,2948.998,987010.0
2024-08-19 17:10:40,259.637,317.09,327.29,354.9,130.77,181.7,312.48,2933.382,10.006,2951.696,987040.0
2024-08-19 17:11:10,260.262,317.02,329.13,354.9,131.41,181.7,313.11,2934.008,10.037,2948.998,987070.0
2024-08-19 17:11:40,260.262,317.05,329.13,354.57,131.41,181.7,312.81,2935.257,10.068,2954.394,987100.0
2024-08-19 17:12:10,260.887,316.98,326.69,354.77,131.41,181.7,313.11,2932.757,10.01,2970.582,987130.0
2024-08-19 17:12:40,260.262,317.05,327.29,355.23,132.05,181.7,313.71,2935.257,10.064,2959.79,987160.0
2024-08-19 17:13:10,260.262,317.02,329.17,354.9,131.41,182.0,313.38,2934.008,10.009,2955.293,987190.0
2024-08-19 17:13:40,260.262,317.69,327.29,354.57,130.17,182.0,311.88,2933.382,10.005,2948.098,987220.0
2024-08-19 17:14:10,259.637,317.05,329.13,354.9,130.17,182.0,312.18,2937.133,10.061,2955.293,987250.0
2024-08-19 17:14:40,259.637,317.09,329.13,354.57,130.77,181.7,312.48,2934.008,10.006,2966.985,987280.0
2024-08-19 17:15:10,259.637,317.09,329.13,354.5,130.17,182.0,312.18,2935.257,10.066,2959.79,987310.0
2024-08-19 17:15:40,259.012,317.09,326.69,354.17,131.41,182.0,313.11,2934.008,10.008,2948.098,987340.0
2024-08-19 17:16:10,259.637,317.09,326.69,354.9,130.17,182.3,312.44,2933.382,10.007,2949.897,987370.0
2024-08-19 17:16:40,259.637,317.09,327.29,355.3,129.54,182.0,311.5,2935.257,10.043,2952.595,987400.0
2024-08-19 17:17:10,259.637,317.09,326.69,355.36,131.41,181.7,313.11,2933.382,10.011,2966.086,987430.0
2024-08-19 17:17:40,259.637,317.09,326.69,354.9,125.79,182.0,307.79,2934.632,10.063,2952.595,987460.0
2024-08-19 17:18:10,259.637,317.09,326.69,355.3,129.54,182.3,311.84,2934.632,10.059,2951.696,987490.0
2024-08-19 17:18:40,259.637,317.09,326.69,355.43,128.9,182.3,311.2,2933.382,10.007,2957.092,987520.0
2024-08-19 17:19:10,260.262,317.09,328.53,354.97,127.66,182.0,309.66,2934.632,10.006,2943.601,987550.0
2024-08-19 17:19:40,260.262,317.09,326.69,354.43,127.66,182.3,309.96,2933.382,10.006,2966.086,987580.0
2024-08-19 17:20:10,259.637,317.09,326.69,354.9,129.54,182.3,311.84,2934.008,10.047,2951.696,987610.0
2024-08-19 17:20:40,260.262,317.09,329.13,353.97,129.54,182.0,311.54,2934.008,10.061,2948.098,987640.0
2024-08-19 17:21:10,259.637,317.09,328.53,354.7,130.17,182.3,312.44,2933.382,10.008,2947.199,987670.0
2024-08-19 17:21:40,259.637,317.09,328.53,354.7,130.77,182.3,312.78,2934.632,10.04,2963.387,987700.0
2024-08-19 17:22:10,259.637,317.09,328.53,355.43,130.77,182.3,313.08,2933.382,10.006,2970.582,987730.0
2024-08-19 17:22:40,259.637,317.09,328.53,354.9,131.41,182.0,313.41,2934.008,10.043,2968.783,987760.0
2024-08-19 17:23:10,259.637,317.09,329.13,354.7,130.17,182.3,312.48,2935.883,10.063,2955.293,987790.0
2024-08-19 17:23:40,259.637,317.09,327.29,354.37,130.77,182.3,313.08,2934.008,10.007,2954.394,987820.0
2024-08-19 17:24:10,259.637,317.09,328.53,354.57,131.41,182.3,313.41,2935.883,10.054,2964.287,987850.0
2024-08-19 17:24:40,259.637,317.73,326.69,355.23,131.41,182.0,313.41,2934.008,10.009,2961.589,987880.0
2024-08-19 17:25:10,259.637,317.09,326.69,355.7,131.41,182.3,313.71,2935.883,10.008,2963.387,987910.0
2024-08-19 17:25:40,259.637,317.09,327.29,355.1,132.05,182.6,314.65,2935.883,10.066,2975.079,987940.0
2024-08-19 17:26:10,259.012,317.09,326.69,355.1,131.41,182.3,313.41,2934.008,10.005,2945.4,987970.0
2024-08-19 17:26:40,259.637,317.09,326.69,354.37,132.05,182.3,314.35,2935.257,10.062,2955.293,988000.0
2024-08-19 17:27:10,259.012,317.73,328.53,355.56,131.41,182.3,313.68,2934.632,10.007,2970.582,988030.0
2024-08-19 17:27:40,259.637,317.09,328.53,355.16,132.65,182.3,314.95,2934.008,10.01,2974.18,988060.0
2024-08-19 17:28:10,259.637,317.73,328.53,355.63,132.05,182.3,314.35,2935.257,10.056,2964.287,988090.0
2024-08-19 17:28:40,259.637,317.73,326.05,355.63,132.05,182.3,314.35,2934.008,10.01,2943.601,988120.0
2024-08-19 17:29:10,260.262,317.09,329.13,354.24,127.66,182.3,309.96,2935.883,10.059,2968.783,988150.0
2024-08-19 17:29:40,260.262,317.09,326.69,354.5,127.66,182.3,309.96,2934.632,10.008,2975.978,988180.0
2024-08-19 17:30:10,260.262,317.09,329.17,355.1,130.77,182.6,312.78,2934.008,10.005,2973.281,988210.0
2024-08-19 17:30:40,260.262,317.09,327.29,355.23,130.77,182.3,313.08,2936.507,10.051,2961.589,988240.0
2024-08-19 17:31:10,260.262,317.09,327.07,355.63,130.77,182.3,313.08,2934.008,10.007,2949.897,988270.0
2024-08-19 17:31:40,260.262,317.73,327.29,355.1,131.41,182.3,313.41,2937.133,10.055,2964.287,988300.0
2024-08-19 17:32:10,260.262,317.09,327.29,353.97,130.77,182.3,313.08,2936.507,10.058,2963.387,988330.0
2024-08-19 17:32:40,260.262,317.13,328.53,354.1,130.77,182.6,313.38,2933.382,10.005,2974.18,988360.0
2024-08-19 17:33:10,260.262,317.13,329.13,354.5,130.81,182.6,313.38,2935.883,10.009,2969.683,988390.0
2024-08-19 17:33:40,260.262,317.13,328.53,355.3,130.77,182.6,313.38,2933.382,10.007,2944.501,988420.0
2024-08-19 17:34:10,260.262,317.13,326.69,354.83,132.05,182.3,314.35,2934.632,10.049,2957.991,988450.0
2024-08-19 17:34:40,260.262,317.13,326.69,354.3,132.05,182.3,314.35,2934.632,10.066,2966.086,988480.0
2024-08-19 17:35:10,259.637,317.13,326.69,355.3,131.41,182.6,313.94,2933.382,10.009,2968.783,988510.0
2024-08-19 17:35:40,259.637,317.13,327.33,355.89,130.81,182.6,313.26,2934.008,10.057,2972.381,988540.0
2024-08-19 17:36:10,259.637,317.13,326.69,355.23,130.77,182.3,313.08,2933.382,10.009,2945.4,988570.0
2024-08-19 17:36:40,259.637,317.13,327.29,354.97,128.3,182.3,310.6,2934.008,10.019,2964.287,988600.0
2024-08-19 17:37:10,260.262,317.13,329.17,355.1,129.57,182.3,311.88,2934.632,10.063,2966.985,988630.0
2024-08-19 17:37:40,259.637,317.73,328.53,354.77,130.77,182.6,313.08,2932.757,10.006,2967.884,988660.0
2024-08-19 17:38:10,259.637,317.13,326.69,355.36,130.17,182.3,312.48,2936.507,10.067,2967.884,988690.0
2024-08-19 17:38:40,260.262,317.13,327.93,354.24,128.94,182.3,310.94,2932.757,10.008,2956.193,988720.0
2024-08-19 17:39:10,260.262,317.09,326.69,355.3,130.17,182.6,312.48,2932.757,10.008,2958.111,988750.0
2024-08-19 17:39:40,260.262,317.09,326.69,355.1,131.41,182.3,313.71,2935.257,10.065,2947.199,988780.0
2024-08-19 17:40:10,260.262,317.73,326.69,355.76,131.41,182.6,314.01,2932.757,10.007,2970.762,988810.0
2024-08-19 17:40:40,260.262,317.69,329.17,356.03,130.81,182.3,313.11,2934.632,10.058,2948.998,988840.0
2024-08-19 17:41:10,259.637,317.09,329.17,355.63,131.41,182.6,313.71,2933.382,10.008,2952.595,988870.0
2024-08-19 17:41:40,260.262,317.65,326.09,354.24,131.41,182.6,314.01,2932.757,10.006,2950.796,988900.0
2024-08-19 17:42:10,259.637,317.09,326.69,354.37,132.05,182.3,314.35,2935.257,10.051,2961.589,988930.0
2024-08-19 17:42:40,259.637,317.09,326.69,355.03,131.41,182.6,313.71,2932.757,10.009,2957.991,988960.0
2024-08-19 17:43:10,260.262,317.73,329.17,354.43,132.05,182.6,314.61,2934.632,10.064,2954.394,988990.0
2024-08-19 17:43:40,209.007,248.35,270.25,354.43,130.81,182.0,312.81,2934.008,10.016,2958.89,989020.0
2024-08-19 17:44:10,224.009,257.87,278.24,357.42,130.17,181.07,311.24,2932.757,10.007,2952.595,989050.0
2024-08-19 17:44:40,257.137,312.07,323.65,358.68,130.17,180.5,310.68,2934.632,10.042,2966.985,989080.0
2024-08-19 17:45:10,258.387,315.22,324.85,357.69,130.81,180.5,310.71,2932.757,10.008,2965.186,989110.0
2024-08-19 17:45:40,259.637,315.22,344.51,357.69,130.17,180.5,310.68,2935.257,10.051,2965.186,989140.0
2024-08-19 17:46:10,260.262,316.49,339.59,357.75,131.45,180.5,311.65,2934.632,10.068,2950.796,989170.0
2024-08-19 17:46:40,260.262,316.49,338.36,357.82,131.45,180.5,311.84,2932.757,10.008,2945.4,989200.0
2024-08-19 17:47:10,260.887,316.49,338.36,357.49,130.17,180.5,310.68,2933.382,10.004,2967.884,989230.0
2024-08-19 17:47:40,260.887,317.09,338.96,357.49,130.81,180.8,311.61,2932.757,10.01,2968.783,989260.0
2024-08-19 17:48:10,260.887,317.09,337.76,357.16,132.05,180.8,312.55,2934.008,10.042,2968.783,989290.0
2024-08-19 17:48:40,260.262,317.09,337.76,357.42,132.05,180.8,312.25,2935.257,10.065,2949.897,989320.0
2024-08-19 17:49:10,260.262,317.09,337.76,356.89,130.81,180.8,311.31,2932.757,10.006,2965.186,989350.0
2024-08-19 17:49:40,260.262,317.09,338.36,356.56,130.81,180.5,311.31,2934.632,10.061,2945.4,989380.0
2024-08-19 17:50:10,260.887,317.09,338.36,357.09,132.05,180.8,312.55,2933.382,10.008,2963.387,989410.0
2024-08-19 17:50:40,260.262,317.09,337.72,356.29,131.45,180.8,312.25,2936.507,10.008,2960.689,989440.0
2024-08-19 17:51:10,259.637,317.73,338.36,355.89,131.45,180.8,311.95,2934.632,10.071,2954.394,989470.0
2024-08-19 17:51:40,259.637,317.73,338.36,356.03,130.81,180.5,311.31,2932.757,10.008,2966.985,989500.0
2024-08-19 17:52:10,259.637,317.73,338.36,356.23,131.45,180.5,311.95,2934.008,10.053,2948.998,989530.0
2024-08-19 17:52:40,259.637,317.73,338.36,355.76,132.05,180.8,312.78,2932.757,10.007,2963.387,989560.0
2024-08-19 17:53:10,259.637,317.09,337.72,355.5,130.17,180.8,310.98,2932.757,10.004,2953.494,989590.0
2024-08-19 17:53:40,259.637,317.09,337.72,355.7,132.69,180.8,313.49,2935.257,10.065,2962.488,989620.0
2024-08-19 17:54:10,259.637,316.49,337.12,355.63,130.81,180.8,311.61,2933.382,10.008,2964.287,989650.0
2024-08-19 17:54:40,260.262,317.09,336.52,355.63,130.81,181.1,311.91,2934.632,10.063,2965.186,989680.0
2024-08-19 17:55:10,259.637,317.09,336.52,355.43,130.17,181.4,311.46,2934.008,10.009,2966.086,989710.0
2024-08-19 17:55:40,259.637,317.09,333.44,356.23,130.17,181.4,311.28,2932.757,10.006,2964.287,989740.0
2024-08-19 17:56:10,259.012,317.09,334.68,356.36,132.05,181.4,313.34,2934.632,10.043,2966.985,989770.0
2024-08-19 17:56:40,259.012,317.69,321.78,356.56,129.57,181.4,310.98,2933.382,10.008,2962.488,989800.0
2024-08-19 17:57:10,259.012,317.09,321.78,356.09,129.57,181.4,310.68,2934.008,10.05,2971.482,989830.0
2024-08-19 17:57:40,259.012,317.69,324.25,355.1,129.57,181.4,310.98,2934.632,10.068,2965.186,989860.0
2024-08-19 17:58:10,259.012,317.69,326.05,355.63,131.45,181.4,312.85,2933.382,10.009,2949.897,989890.0
2024-08-19 17:58:40,259.012,317.69,326.09,356.16,131.45,181.7,313.04,2934.632,10.034,2966.086,989920.0
2024-08-19 17:59:10,258.387,317.69,326.69,356.16,132.05,181.4,313.45,2933.382,10.009,2961.589,989950.0
2024-08-19 17:59:40,259.012,317.73,327.29,356.69,132.05,181.4,313.45,2934.008,10.051,2971.482,989980.0
2024-08-19 18:00:10,258.387,317.69,327.29,356.56,132.05,181.7,313.45,2934.632,10.063,2964.287,990010.0
2024-08-19 18:00:40,259.012,317.09,326.69,356.16,130.81,181.7,312.51,2932.757,10.006,2948.998,990040.0
2024-08-19 18:01:10,257.762,317.09,325.45,355.63,131.45,181.7,313.15,2934.008,10.064,2968.783,990070.0
2024-08-19 18:01:40,257.762,317.09,326.05,355.83,132.05,181.7,313.75,2933.382,10.006,2969.683,990100.0
2024-08-19 18:02:10,259.012,317.69,326.05,355.3,131.45,181.7,312.85,2936.507,10.05,2969.683,990130.0
2024-08-19 18:02:40,259.012,317.69,327.93,355.03,132.05,181.4,313.45,2936.507,10.068,2961.589,990160.0
2024-08-19 18:03:10,258.387,317.09,327.29,355.3,132.05,181.7,313.45,2933.382,10.007,2962.488,990190.0
2024-08-19 18:03:40,257.137,317.69,327.29,354.97,128.34,181.4,309.74,2935.257,10.056,2955.293,990220.0
2024-08-19 18:04:10,257.762,317.05,327.29,355.43,128.34,181.7,310.04,2933.382,10.007,2966.985,990250.0
2024-08-19 18:04:40,258.387,318.33,327.29,355.3,130.81,182.0,312.21,2934.008,10.007,2965.186,990280.0
2024-08-19 18:05:10,257.762,318.89,329.13,355.23,130.81,181.7,312.51,2934.632,10.064,2963.387,990310.0
2024-08-19 18:05:40,258.387,317.73,328.53,355.7,128.34,181.7,310.04,2932.757,10.011,2965.186,990340.0
2024-08-19 18:06:10,258.387,318.25,329.13,355.23,127.7,181.4,309.1,2934.632,10.059,2952.595,990370.0
2024-08-19 18:06:40,258.387,318.89,329.77,355.23,117.72,181.7,299.43,2933.382,10.007,2948.098,990400.0
2024-08-19 18:07:10,258.387,318.93,329.17,355.3,117.12,181.4,298.53,2932.757,10.006,2948.998,990430.0
2024-08-19 18:07:40,259.637,318.29,324.85,355.03,116.48,181.7,298.19,2934.008,10.056,2952.595,990460.0
2024-08-19 18:08:10,258.387,318.97,327.29,356.29,117.12,181.4,298.53,2932.757,10.008,2966.985,990490.0
2024-08-19 18:08:40,258.387,318.33,327.93,355.83,117.12,181.4,298.53,2934.008,10.07,2957.092,990520.0
2024-08-19 18:09:10,258.387,318.97,329.13,354.97,116.52,181.4,297.93,2933.382,10.006,2948.098,990550.0
2024-08-19 18:09:40,257.762,318.33,329.13,355.36,116.52,181.7,298.23,2932.757,10.009,2949.897,990580.0
2024-08-19 18:10:10,257.762,318.33,329.13,355.43,117.12,181.55,298.53,2934.008,10.037,2950.796,990610.0
2024-08-19 18:10:40,257.762,318.33,329.77,354.83,117.76,181.4,299.16,2932.757,10.009,2968.783,990640.0
2024-08-19 18:11:10,258.387,317.73,329.39,355.03,117.76,181.7,299.46,2934.632,10.051,2952.595,990670.0
2024-08-19 18:11:40,257.762,318.33,329.77,355.5,117.76,181.7,299.46,2934.632,10.068,2954.394,990700.0
2024-08-19 18:12:10,258.387,318.33,327.93,355.43,117.12,181.7,298.83,2932.757,10.007,2959.79,990730.0
2024-08-19 18:12:40,257.137,318.33,326.69,355.03,117.12,181.7,298.75,2934.008,10.019,2952.595,990760.0
2024-08-19 18:13:10,257.762,318.33,327.93,354.7,117.76,181.7,299.46,2932.757,10.007,2963.387,990790.0
2024-08-19 18:13:40,258.387,318.33,329.17,355.23,118.4,181.7,300.1,2934.008,10.041,2948.998,990820.0
2024-08-19 18:14:10,257.137,318.97,329.13,355.76,117.76,182.0,299.76,2935.257,10.066,2949.897,990850.0
2024-08-19 18:14:40,257.137,318.97,329.17,355.7,118.4,182.0,300.4,2932.757,10.009,2964.287,990880.0
2024-08-19 18:15:10,257.762,318.97,329.77,355.43,119.0,182.0,300.7,2934.008,10.039,2948.998,990910.0
2024-08-19 18:15:40,257.762,318.97,329.77,354.97,119.0,181.7,300.7,2932.757,10.009,2973.281,990940.0
2024-08-19 18:16:10,257.762,318.97,330.37,354.43,119.6,182.0,301.6,2934.008,10.04,2966.985,990970.0
2024-08-19 18:16:40,257.137,318.97,331.0,355.16,120.24,182.0,301.94,2935.883,10.072,2951.696,991000.0
2024-08-19 18:17:10,257.137,319.57,331.0,355.23,120.24,182.0,302.24,2932.757,10.008,2957.991,991030.0
2024-08-19 18:17:40,257.137,323.32,331.0,355.63,120.24,182.0,302.24,2934.632,10.06,2947.199,991060.0
2024-08-19 18:18:10,257.762,323.8,331.0,354.97,120.87,182.0,302.88,2933.382,10.01,2968.783,991090.0
2024-08-19 18:18:40,257.762,323.92,329.77,354.5,120.87,182.0,302.88,2932.757,10.007,2952.595,991120.0
2024-08-19 18:19:10,257.762,323.32,329.77,354.57,120.87,182.0,302.88,2934.632,10.064,2954.394,991150.0
2024-08-19 18:19:40,257.762,323.32,329.77,355.56,120.87,182.3,303.18,2932.757,10.006,2966.086,991180.0
2024-08-19 18:20:10,257.762,323.95,328.53,354.9,122.11,182.0,304.11,2934.632,10.058,2958.89,991210.0
2024-08-19 18:20:40,258.387,323.32,329.17,355.03,120.87,182.0,302.88,2934.008,10.008,2964.287,991240.0
2024-08-19 18:21:10,257.762,323.95,329.17,354.77,120.87,182.0,302.88,2932.757,10.009,2955.293,991270.0
