"ghostRank","totalDisplacement:0","totalDisplacement:1","totalDisplacement:2","mass","externalForce:0","externalForce:1","externalForce:2","poromechanicsSolver_totalDisplacement_dofIndex","rockPerm_permeability:0","rockPerm_permeability:1","rockPerm_permeability:2","rockPorosity_referencePorosity","rockPorosity_porosity","rock_stress:0","rock_stress:1","rock_stress:2","rock_stress:3","rock_stress:4","rock_stress:5","water_density","temperature","pressure","elementVolume","deltaPressure","elementCenter:0","elementCenter:1","elementCenter:2","poromechanicsSolver_primaryVariables_dofIndex","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2,-0.047472,0.30622,0,5.7089e+07,0,0,0,3126,1e-18,1e-18,1e-18,0.3,0.30119,-2.0359e+07,-2.5581e+07,-2.5341e+07,-8.3029e-08,2.9357e-08,-3.4452e+06,1011.5,0,5.5e+07,36237,2e+07,91.864,150,1500,93754,1,173.2,86.7,150,2000
-2,-0.046895,0.30275,7.757e-33,5.708e+07,0,0,0,3131,1e-18,1e-18,1e-18,0.3,0.30119,-2.0645e+07,-2.5298e+07,-2.5341e+07,-8.2403e-08,2.9806e-08,-3.9426e+06,1011.5,0,5.5e+07,36312,2e+07,87.893,143.1,1500,93756,1,180.13,83.236,144,2000
-2,-0.046051,0.29929,-3.9791e-33,5.7071e+07,0,0,0,3135,1e-18,1e-18,1e-18,0.3,0.30119,-2.0794e+07,-2.5151e+07,-2.5341e+07,-8.1886e-08,3.0331e-08,-4.1928e+06,1011.5,0,5.5e+07,36350,2e+07,85.908,139.66,1500,93757,1,187.06,79.772,138,2000
-2,-0.044907,0.29584,0,5.7062e+07,0,0,0,3140,1e-18,1e-18,1e-18,0.3,0.30119,-2.1112e+07,-2.4837e+07,-2.5342e+07,-8.1573e-08,3.1318e-08,-4.7081e+06,1011.5,0,5.5e+07,36425,2e+07,81.936,132.76,1500,93759,1,193.99,76.308,132,2000
-2,-0.043461,0.29238,0,5.7053e+07,0,0,0,3145,1e-18,1e-18,1e-18,0.3,0.30119,-2.1475e+07,-2.4484e+07,-2.5343e+07,-8.1158e-08,3.2296e-08,-5.2622e+06,1011.5,0,5.5e+07,36501,2e+07,77.965,125.86,1500,93761,1,200.92,72.844,126,2000
-2,-0.041675,0.28893,0,5.7043e+07,0,0,0,3149,1e-18,1e-18,1e-18,0.3,0.30119,-2.1916e+07,-2.4061e+07,-2.5346e+07,-8.0699e-08,3.2953e-08,-5.8889e+06,1011.5,0,5.5e+07,36576,2e+07,73.994,118.97,1500,93763,1,207.84,69.38,120,2000
-2,-0.039473,0.28548,-1.2394e-32,5.7034e+07,0,0,0,3154,1e-18,1e-18,1e-18,0.3,0.30119,-2.2187e+07,-2.3809e+07,-2.5349e+07,-8.1282e-08,3.306e-08,-6.2475e+06,1011.5,0,5.5e+07,36614,2e+07,72.009,115.52,1500,93764,1,214.77,65.916,114,2000
-2,-0.036671,0.28206,0,5.7025e+07,0,0,0,3158,1e-18,1e-18,1e-18,0.3,0.30118,-2.2956e+07,-2.3164e+07,-2.5368e+07,-8.0643e-08,3.3789e-08,-7.1314e+06,1011.5,0,5.5e+07,36689,2e+07,68.038,108.62,1500,93766,1,221.7,62.452,108,2000
-2,-0.032715,0.27874,0,6.2848e+07,0,0,0,1872,1e-18,1e-18,1e-18,0.3,0.30112,-2.5099e+07,-2.2263e+07,-2.5554e+07,-8.0349e-08,3.5082e-08,-8.5503e+06,1011.5,0,5.5e+07,36765,2e+07,64.066,101.72,1500,93768,1,228.63,58.988,102,2000
-2,-0.02779,0.27304,2.4683e-32,8.1724e+07,0,0,0,2663,1e-18,1e-18,1e-18,0.3,0.30126,-2.6437e+07,-1.8031e+07,-2.512e+07,-8.0442e-08,3.5011e-08,-7.8107e+06,1011.5,0,5.5e+07,54745,2e+07,61.597,97.436,1500,95702,1,235.56,55.524,96,2000
-2,-0.024104,0.26613,-2.8442e-32,8.4766e+07,0,0,0,3392,1e-18,1e-18,1e-18,0.3,0.3012,-2.7516e+07,-1.8241e+07,-2.5313e+07,-8.0727e-08,3.4895e-08,-5.9996e+06,1011.5,0,5.5e+07,54829,2e+07,58.644,92.308,1500,95703,1,242.49,52.06,90,2000
