Var1	Var2
176.713356678339	-3173772.86467404
176.96348174087	-3154203.80132233
177.213606803402	-3134869.59454893
177.463731865933	-3115765.69033497
177.713856928464	-3096887.66032658
177.963981990996	-3078231.19730148
178.214107053527	-3059792.11083766
178.464232116058	-3041566.3231734
178.714357178589	-3023549.86524853
178.964482241121	-3005738.87291764
179.214607303652	-2988129.58332622
179.464732366183	-2970718.33144152
179.714857428714	-2953501.54673013
179.964982491246	-2936475.74997506
180.215107553777	-2919637.55022526
180.465232616308	-2902983.64187099
180.715357678839	-2886510.80183906
180.965482741371	-2870215.88690181
181.215607803902	-2854095.83109459
181.465732866433	-2838147.64323647
181.715857928964	-2822368.40454911
181.965982991496	-2806755.2663695
182.216108054027	-2791305.44795182
182.466233116558	-2776016.23435448
182.71635817909	-2760884.97440847
182.966483241621	-2745909.07876306
183.216608304152	-2731086.01800562
183.466733366683	-2716413.320852
183.716858429215	-2701888.57240448
183.966983491746	-2687509.41247419
184.217108554277	-2673273.53396514
184.467233616808	-2659178.68131732
184.71735867934	-2645222.64900613
184.967483741871	-2631403.28009575
185.217608804402	-2617718.46484432
185.467733866933	-2604166.13935839
185.717858929465	-2590744.28429492
185.967983991996	-2577450.92360858
186.218109054527	-2564284.12334259
186.468234117059	-2551241.99046125
186.71835917959	-2538322.67172252
186.968484242121	-2525524.35258886
187.218609304652	-2512845.256175
187.468734367184	-2500283.64223098
187.718859429715	-2487837.80615911
187.968984492246	-2475506.0780635
188.219109554777	-2463286.82183095
188.469234617309	-2451178.43424176
188.71935967984	-2439179.34410962
188.969484742371	-2427288.0114491
189.219609804902	-2415502.92666995
189.469734867434	-2403822.60979709
189.719859929965	-2392245.60971525
189.969984992496	-2380770.50343747
190.220110055028	-2369395.8953964
190.470235117559	-2358120.41675776
190.72036018009	-2346942.7247549
190.970485242621	-2335861.50204388
191.220610305153	-2324875.45607823
191.470735367684	-2313983.31850266
191.720860430215	-2303183.84456511
191.970985492746	-2292475.81254638
192.221110555278	-2281858.02320684
192.471235617809	-2271329.29924947
192.72136068034	-2260888.48479877
192.971485742871	-2250534.44489493
193.221610805403	-2240266.06500273
193.471735867934	-2230082.25053468
193.721860930465	-2219981.92638787
193.971985992997	-2209964.03649413
194.222111055528	-2200027.54338292
194.472236118059	-2190171.42775674
194.72236118059	-2180394.68807834
194.972486243122	-2170696.3401696
195.222611305653	-2161075.41682154
195.472736368184	-2151530.96741515
195.722861430715	-2142062.05755267
195.972986493247	-2132667.76869895
196.223111555778	-2123347.19783264
196.473236618309	-2114099.45710677
196.72336168084	-2104923.67351854
196.973486743372	-2095818.98858793
197.223611805903	-2086784.55804495
197.473736868434	-2077819.5515251
197.723861930965	-2068923.15227294
197.973986993497	-2060094.55685346
198.224112056028	-2051332.97487094
198.474237118559	-2042637.62869516
198.724362181091	-2034007.75319468
198.974487243622	-2025442.59547701
199.224612306153	-2016941.41463542
199.474737368684	-2008503.48150218
199.724862431216	-2000128.0784081
199.974987493747	-1991814.49894814
200.225112556278	-1983562.04775285
200.475237618809	-1975370.04026556
200.725362681341	-1967237.80252517
200.975487743872	-1959164.67095419
201.225612806403	-1951149.99215209
201.475737868934	-1943193.12269373
201.725862931466	-1935293.4289326
201.975987993997	-1927450.28680897
202.226113056528	-1919663.08166259
202.47623811906	-1911931.20804993
202.726363181591	-1904254.06956575
202.976488244122	-1896631.07866902
203.226613306653	-1889061.65651286
203.476738369185	-1881545.23277853
203.726863431716	-1874081.24551337
203.976988494247	-1866669.14097249
204.227113556778	-1859308.37346413
204.47723861931	-1851998.40519861
204.727363681841	-1844738.70614085
204.977488744372	-1837528.75386612
205.227613806903	-1830368.03341927
205.477738869435	-1823256.03717699
205.727863931966	-1816192.26471336
205.977988994497	-1809176.22266827
206.228114057029	-1802207.42461896
206.47823911956	-1795285.39095429
206.728364182091	-1788409.64875192
206.978489244622	-1781579.73165816
207.228614307154	-1774795.17977046
207.478739369685	-1768055.53952254
207.728864432216	-1761360.36357198
207.978989494747	-1754709.21069031
208.229114557279	-1748101.64565546
208.47923961981	-1741537.23914651
208.729364682341	-1735015.56764078
208.979489744872	-1728536.21331302
209.229614807404	-1722098.7639369
209.479739869935	-1715702.81278844
209.729864932466	-1709347.95855158
209.979989994998	-1703033.80522573
210.230115057529	-1696759.96203523
210.48024012006	-1690526.04334073
210.730365182591	-1684331.66855244
210.980490245123	-1678176.46204511
211.230615307654	-1672060.05307482
211.480740370185	-1665982.07569752
211.730865432716	-1659942.16868912
211.980990495248	-1653939.97546735
212.231115557779	-1647975.1440151
212.48124062031	-1642047.32680541
212.731365682841	-1636156.18072787
212.981490745373	-1630301.3670166
213.231615807904	-1624482.55117962
213.481740870435	-1618699.40292961
213.731865932966	-1612951.59611611
213.981990995498	-1607238.80865901
214.232116058029	-1601560.72248338
214.48224112056	-1595917.02345554
214.732366183092	-1590307.40132046
214.982491245623	-1584731.5496403
215.232616308154	-1579189.16573418
215.482741370685	-1573679.95061915
215.732866433217	-1568203.60895221
215.982991495748	-1562759.84897353
216.233116558279	-1557348.38245071
216.48324162081	-1551968.92462414
216.733366683342	-1546621.19415337
216.983491745873	-1541304.91306446
217.233616808404	-1536019.80669844
217.483741870935	-1530765.60366061
217.733866933467	-1525542.03577086
217.983991995998	-1520348.83801492
218.234117058529	-1515185.74849647
218.484242121061	-1510052.50839018
218.734367183592	-1504948.86189562
218.984492246123	-1499874.55619199
219.234617308654	-1494829.34139367
219.484742371186	-1489812.97050667
219.734867433717	-1484825.19938572
219.984992496248	-1479865.78669231
220.235117558779	-1474934.49385337
220.485242621311	-1470031.08502071
220.735367683842	-1465155.32703126
220.985492746373	-1460306.98936792
221.235617808904	-1455485.84412122
221.485742871436	-1450691.66595152
221.735867933967	-1445924.23205206
221.985992996498	-1441183.32211248
222.23611805903	-1436468.7182831
222.486243121561	-1431780.20513981
222.736368184092	-1427117.56964954
222.986493246623	-1422480.60113633
223.236618309155	-1417869.09124804
223.486743371686	-1413282.83392358
223.736868434217	-1408721.62536074
223.986993496748	-1404185.26398459
224.23711855928	-1399673.55041632
224.487243621811	-1395186.28744278
224.737368684342	-1390723.27998636
224.987493746873	-1386284.33507552
225.237618809405	-1381869.26181577
225.487743871936	-1377477.87136109
225.737868934467	-1373109.97688592
225.987993996999	-1368765.39355754
226.23811905953	-1364443.93850897
226.488244122061	-1360145.43081231
226.738369184592	-1355869.69145245
226.988494247124	-1351616.54330135
227.238619309655	-1347385.81109262
227.488744372186	-1343177.32139659
227.738869434717	-1338990.90259575
227.988994497249	-1334826.38486064
228.23911955978	-1330683.60012604
228.489244622311	-1326562.38206768
228.739369684842	-1322462.56607919
228.989494747374	-1318383.98924955
229.239619809905	-1314326.49034077
229.489744872436	-1310289.90976605
229.739869934967	-1306274.08956822
229.989994997499	-1302278.87339854
230.24012006003	-1298304.10649584
230.490245122561	-1294349.63566597
230.740370185093	-1290415.30926164
230.990495247624	-1286500.97716247
231.240620310155	-1282606.49075548
231.490745372686	-1278731.70291575
231.740870435218	-1274876.46798753
231.990995497749	-1271040.64176549
232.24112056028	-1267224.08147638
232.491245622811	-1263426.64576096
232.741370685343	-1259648.19465609
232.991495747874	-1255888.58957728
233.241620810405	-1252147.69330137
233.491745872936	-1248425.36994952
233.741870935468	-1244721.48497047
233.991995997999	-1241035.90512403
234.24212106053	-1237368.49846485
234.492246123062	-1233719.1343264
234.742371185593	-1230087.68330525
234.992496248124	-1226474.01724548
235.242621310655	-1222878.00922347
235.492746373187	-1219299.53353279
235.742871435718	-1215738.46566937
235.992996498249	-1212194.6823169
236.24312156078	-1208668.06133242
236.493246623312	-1205158.48173214
236.743371685843	-1201665.82367746
236.993496748374	-1198189.96846122
237.243621810905	-1194730.7984941
237.493746873437	-1191288.19729127
237.743871935968	-1187862.04945921
237.993996998499	-1184452.24068274
238.244122061031	-1181058.65771219
238.494247123562	-1177681.18835086
238.744372186093	-1174319.7214425
238.994497248624	-1170974.14685914
239.244622311156	-1167644.35548898
239.494747373687	-1164330.23922451
239.744872436218	-1161031.69095075
239.994997498749	-1157748.60453372
240.245122561281	-1154480.87480903
240.495247623812	-1151228.39757063
240.745372686343	-1147991.06955975
240.995497748874	-1144768.78845399
241.245622811406	-1141561.4528565
241.495747873937	-1138368.96228542
241.745872936468	-1135191.21716339
241.995997999	-1132028.11880721
242.246123061531	-1128879.56941767
242.496248124062	-1125745.47206955
242.746373186593	-1122625.73070165
242.996498249125	-1119520.25010708
243.246623311656	-1116428.93592363
243.496748374187	-1113351.69462423
243.746873436718	-1110288.43350765
243.99699849925	-1107239.06068921
244.247123561781	-1104203.48509167
244.497248624312	-1101181.61643629
244.747373686843	-1098173.3652339
244.997498749375	-1095178.6427762
245.247623811906	-1092197.36112711
245.497748874437	-1089229.43311426
245.747873936968	-1086274.77232061
245.9979989995	-1083333.29307614
246.248124062031	-1080404.91044967
246.498249124562	-1077489.54024083
246.748374187094	-1074587.09897208
246.998499249625	-1071697.50388083
247.248624312156	-1068820.67291175
247.498749374687	-1065956.52470906
247.748874437219	-1063104.97860904
247.99899949975	-1060265.95463254
248.249124562281	-1057439.37347765
248.499249624812	-1054625.15651244
248.749374687344	-1051823.2257678
248.999499749875	-1049033.50393039
249.249624812406	-1046255.91433563
249.499749874937	-1043490.38096086
249.749874937469	-1040736.82841851
250	-1037995.18194941
