vtkOriginalCellIds,attribute,perm_0,perm_1,perm_2,poro,vol
33631,1,1.36093e-13,1.36093e-13,1.36093e-13,0.234551,147694
33632,1,1.41192e-13,1.41192e-13,1.41192e-13,0.23576,148859
33633,1,1.49514e-13,1.49514e-13,1.49514e-13,0.237723,149647
33634,1,1.53362e-13,1.53362e-13,1.53362e-13,0.238628,151638
33635,1,1.53362e-13,1.53362e-13,1.53362e-13,0.238628,152793
33636,1,1.53362e-13,1.53362e-13,1.53362e-13,0.238628,154155
33637,1,1.5623e-13,1.5623e-13,1.5623e-13,0.239523,153483
33638,1,1.62322e-13,1.62322e-13,1.62322e-13,0.241385,152280
33639,1,1.65547e-13,1.65547e-13,1.65547e-13,0.242352,150180
33640,1,1.65547e-13,1.65547e-13,1.65547e-13,0.242352,150099
33641,1,1.65547e-13,1.65547e-13,1.65547e-13,0.242352,147387
33642,1,1.66308e-13,1.66308e-13,1.66308e-13,0.242486,146591
33643,1,1.72021e-13,1.72021e-13,1.72021e-13,0.2438,146072
33644,1,1.76972e-13,1.76972e-13,1.76972e-13,0.244979,144892
33645,1,1.7907e-13,1.7907e-13,1.7907e-13,0.245449,144875
33646,1,1.81168e-13,1.81168e-13,1.81168e-13,0.24592,143736
33647,1,1.83266e-13,1.83266e-13,1.83266e-13,0.24639,143658
33648,1,1.85364e-13,1.85364e-13,1.85364e-13,0.24686,143314
33649,1,1.81871e-13,1.81871e-13,1.81871e-13,0.246008,142950
33650,1,1.80314e-13,1.80314e-13,1.80314e-13,0.245606,142916
33651,1,1.82251e-13,1.82251e-13,1.82251e-13,0.246057,142395
33652,1,1.76821e-13,1.76821e-13,1.76821e-13,0.244754,140868
33653,1,1.77698e-13,1.77698e-13,1.77698e-13,0.244984,137550
33654,1,1.7945e-13,1.7945e-13,1.7945e-13,0.245446,134327
33655,1,1.77684e-13,1.77684e-13,1.77684e-13,0.24497,130979
33657,1,1.01104e-13,1.01104e-13,1.01104e-13,0.225874,131688
33658,1,1.05044e-13,1.05044e-13,1.05044e-13,0.226911,138977
33659,1,1.07469e-13,1.07469e-13,1.07469e-13,0.227535,145548
33660,1,1.09894e-13,1.09894e-13,1.09894e-13,0.228159,151588
33661,1,1.11283e-13,1.11283e-13,1.11283e-13,0.228504,152815
33662,1,1.14061e-13,1.14061e-13,1.14061e-13,0.229193,150229
33663,1,1.18229e-13,1.18229e-13,1.18229e-13,0.230228,147314
33664,1,1.09871e-13,1.09871e-13,1.09871e-13,0.226769,145941
33665,1,1.11366e-13,1.11366e-13,1.11366e-13,0.227129,142413
33666,1,1.26988e-13,1.26988e-13,1.26988e-13,0.232354,142730
33667,1,1.31474e-13,1.31474e-13,1.31474e-13,0.233433,143735
33668,1,1.32969e-13,1.32969e-13,1.32969e-13,0.233792,144843
33669,1,1.35468e-13,1.35468e-13,1.35468e-13,0.2344,147439
33670,1,1.37968e-13,1.37968e-13,1.37968e-13,0.235007,147832
33671,1,1.41816e-13,1.41816e-13,1.41816e-13,0.235912,149030
33672,1,1.49514e-13,1.49514e-13,1.49514e-13,0.237723,149826
33673,1,1.53362e-13,1.53362e-13,1.53362e-13,0.238628,151826
33674,1,1.53362e-13,1.53362e-13,1.53362e-13,0.238628,152896
33675,1,1.53005e-13,1.53005e-13,1.53005e-13,0.238556,154314
33676,1,1.55694e-13,1.55694e-13,1.55694e-13,0.239416,153644
33677,1,1.62144e-13,1.62144e-13,1.62144e-13,0.241349,152484
33678,1,1.65547e-13,1.65547e-13,1.65547e-13,0.242352,150298
33679,1,1.64213e-13,1.64213e-13,1.64213e-13,0.241963,150389
33680,1,1.62879e-13,1.62879e-13,1.62879e-13,0.241575,147542
33681,1,1.65735e-13,1.65735e-13,1.65735e-13,0.242232,146837
33682,1,1.72782e-13,1.72782e-13,1.72782e-13,0.243934,146241
33683,1,1.75724e-13,1.75724e-13,1.75724e-13,0.244661,145020
33684,1,1.7992e-13,1.7992e-13,1.7992e-13,0.245602,145034
33685,1,1.8077e-13,1.8077e-13,1.8077e-13,0.245754,143943
33686,1,1.76175e-13,1.76175e-13,1.76175e-13,0.244648,143886
33687,1,1.77277e-13,1.77277e-13,1.77277e-13,0.244902,143550
33688,1,1.74884e-13,1.74884e-13,1.74884e-13,0.244303,143157
33689,1,1.71391e-13,1.71391e-13,1.71391e-13,0.243451,143201
33690,1,1.71391e-13,1.71391e-13,1.71391e-13,0.243451,142571
33691,1,1.71391e-13,1.71391e-13,1.71391e-13,0.243451,141070
33692,1,1.73144e-13,1.73144e-13,1.73144e-13,0.243913,137779
33693,1,1.74897e-13,1.74897e-13,1.74897e-13,0.244374,134454
33694,1,1.75264e-13,1.75264e-13,1.75264e-13,0.244424,131128
33696,1,2.70314e-14,2.70314e-14,2.70314e-14,0.188492,133983
33697,1,2.70937e-14,2.70937e-14,2.70937e-14,0.188817,140172
33698,1,2.73116e-14,2.73116e-14,2.73116e-14,0.189386,146992
33699,1,2.75295e-14,2.75295e-14,2.75295e-14,0.189955,151068
33700,1,2.7946e-14,2.7946e-14,2.7946e-14,0.191041,152368
33701,1,2.85612e-14,2.85612e-14,2.85612e-14,0.192644,148979
33702,1,2.87598e-14,2.87598e-14,2.87598e-14,0.193161,147792
33703,1,2.90085e-14,2.90085e-14,2.90085e-14,0.19365,144714
33704,1,2.92572e-14,2.92572e-14,2.92572e-14,0.194138,143478
33705,1,2.96516e-14,2.96516e-14,2.96516e-14,0.19471,143136
33706,1,3.12426e-14,3.12426e-14,3.12426e-14,0.196871,144233
33707,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,145819
33708,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,146864
33709,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,147539
33710,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,149182
33711,1,3.46321e-14,3.46321e-14,3.46321e-14,0.200442,150162
33712,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,151490
33713,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,153147
33714,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,153847
33715,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,153149
33716,1,3.89471e-14,3.89471e-14,3.89471e-14,0.204056,151424
33717,1,4.10689e-14,4.10689e-14,4.10689e-14,0.205687,150011
33718,1,4.18157e-14,4.18157e-14,4.18157e-14,0.206098,148279
33719,1,4.25625e-14,4.25625e-14,4.25625e-14,0.20651,147159
33720,1,4.25625e-14,4.25625e-14,4.25625e-14,0.20651,145606
33721,1,4.41699e-14,4.41699e-14,4.41699e-14,0.207338,145281
33722,1,4.57773e-14,4.57773e-14,4.57773e-14,0.208166,144960
33723,1,4.65241e-14,4.65241e-14,4.65241e-14,0.208491,143791
33724,1,4.7271e-14,4.7271e-14,4.7271e-14,0.208816,143184
33725,1,4.7271e-14,4.7271e-14,4.7271e-14,0.208816,142929
33726,1,4.83922e-14,4.83922e-14,4.83922e-14,0.209339,142665
33727,1,4.95134e-14,4.95134e-14,4.95134e-14,0.209861,142317
33728,1,5.07038e-14,5.07038e-14,5.07038e-14,0.210383,142232
33729,1,5.18941e-14,5.18941e-14,5.18941e-14,0.210905,141527
33730,1,5.18941e-14,5.18941e-14,5.18941e-14,0.210905,139733
33731,1,5.30844e-14,5.30844e-14,5.30844e-14,0.211427,137070
33732,1,5.42748e-14,5.42748e-14,5.42748e-14,0.211949,133655
33733,1,5.48949e-14,5.48949e-14,5.48949e-14,0.212057,131282
33735,1,3.43749e-14,3.43749e-14,3.43749e-14,0.192945,134104
33736,1,2.73116e-14,2.73116e-14,2.73116e-14,0.189386,140222
33737,1,2.74206e-14,2.74206e-14,2.74206e-14,0.18967,147032
33738,1,2.75295e-14,2.75295e-14,2.75295e-14,0.189955,151357
33739,1,2.7946e-14,2.7946e-14,2.7946e-14,0.191041,152685
33740,1,2.85612e-14,2.85612e-14,2.85612e-14,0.192644,149378
33741,1,2.88841e-14,2.88841e-14,2.88841e-14,0.193405,148094
33742,1,2.91328e-14,2.91328e-14,2.91328e-14,0.193894,145031
33743,1,2.92572e-14,2.92572e-14,2.92572e-14,0.194138,143603
33744,1,3.00462e-14,3.00462e-14,3.00462e-14,0.195281,143403
33745,1,3.16371e-14,3.16371e-14,3.16371e-14,0.197443,144471
33746,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,146121
33747,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,147122
33748,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,147849
33749,1,3.29783e-14,3.29783e-14,3.29783e-14,0.198981,149397
33750,1,3.51714e-14,3.51714e-14,3.51714e-14,0.200962,150374
33751,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,151670
33752,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,153378
33753,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,154129
33754,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,153421
33755,1,3.89471e-14,3.89471e-14,3.89471e-14,0.204056,151723
33756,1,4.10689e-14,4.10689e-14,4.10689e-14,0.205687,150357
33757,1,4.18157e-14,4.18157e-14,4.18157e-14,0.206098,148609
33758,1,4.25625e-14,4.25625e-14,4.25625e-14,0.20651,147372
33759,1,4.25625e-14,4.25625e-14,4.25625e-14,0.20651,145899
33760,1,4.41699e-14,4.41699e-14,4.41699e-14,0.207338,145516
33761,1,4.57773e-14,4.57773e-14,4.57773e-14,0.208166,145164
33762,1,4.65241e-14,4.65241e-14,4.65241e-14,0.208491,144079
33763,1,4.7271e-14,4.7271e-14,4.7271e-14,0.208816,143487
33764,1,4.7271e-14,4.7271e-14,4.7271e-14,0.208816,143230
33765,1,4.83922e-14,4.83922e-14,4.83922e-14,0.209339,142911
33766,1,4.95134e-14,4.95134e-14,4.95134e-14,0.209861,142543
33767,1,5.07038e-14,5.07038e-14,5.07038e-14,0.210383,142388
33768,1,5.18941e-14,5.18941e-14,5.18941e-14,0.210905,141782
33769,1,5.18941e-14,5.18941e-14,5.18941e-14,0.210905,140082
33770,1,5.30844e-14,5.30844e-14,5.30844e-14,0.211427,137356
33771,1,5.42748e-14,5.42748e-14,5.42748e-14,0.211949,134022
33772,1,5.48949e-14,5.48949e-14,5.48949e-14,0.212057,131502
33774,1,4.17183e-14,4.17183e-14,4.17183e-14,0.197398,134127
33775,1,2.75295e-14,2.75295e-14,2.75295e-14,0.189955,140193
33776,1,3.53032e-14,3.53032e-14,3.53032e-14,0.194198,146987
33777,1,4.3077e-14,4.3077e-14,4.3077e-14,0.198442,151388
33778,1,3.57198e-14,3.57198e-14,3.57198e-14,0.195284,152603
33779,1,2.86855e-14,2.86855e-14,2.86855e-14,0.192888,149457
33780,1,2.91328e-14,2.91328e-14,2.91328e-14,0.193894,148048
33781,1,2.92572e-14,2.92572e-14,2.92572e-14,0.194138,144962
33782,1,3.93989e-14,3.93989e-14,3.93989e-14,0.198513,143447
33783,1,4.01879e-14,4.01879e-14,4.01879e-14,0.199656,143348
33784,1,3.16371e-14,3.16371e-14,3.16371e-14,0.197443,144274
33785,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,145984
33786,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,147027
33787,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,147819
33788,1,3.35175e-14,3.35175e-14,3.35175e-14,0.1995,149288
33789,1,3.57107e-14,3.57107e-14,3.57107e-14,0.201482,150349
33790,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,151606
33791,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,153274
33792,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,154062
33793,1,3.73086e-14,3.73086e-14,3.73086e-14,0.202844,153371
33794,1,3.94304e-14,3.94304e-14,3.94304e-14,0.204475,151731
33795,1,4.10689e-14,4.10689e-14,4.10689e-14,0.205687,150433
33796,1,4.18157e-14,4.18157e-14,4.18157e-14,0.206098,148567
33797,1,4.25625e-14,4.25625e-14,4.25625e-14,0.20651,147262
33798,1,4.25625e-14,4.25625e-14,4.25625e-14,0.20651,145891
33799,1,4.41699e-14,4.41699e-14,4.41699e-14,0.207338,145398
33800,1,4.57773e-14,4.57773e-14,4.57773e-14,0.208166,145126
33801,1,4.65241e-14,4.65241e-14,4.65241e-14,0.208491,144015
33802,1,4.78316e-14,4.78316e-14,4.78316e-14,0.209078,143346
33803,1,4.83922e-14,4.83922e-14,4.83922e-14,0.209339,143145
33804,1,4.89528e-14,4.89528e-14,4.89528e-14,0.2096,142819
33805,1,4.96947e-14,4.96947e-14,4.96947e-14,0.209934,142511
33806,1,5.0885e-14,5.0885e-14,5.0885e-14,0.210456,142344
33807,1,5.18941e-14,5.18941e-14,5.18941e-14,0.210905,141772
33808,1,5.24893e-14,5.24893e-14,5.24893e-14,0.211166,140045
33809,1,5.36796e-14,5.36796e-14,5.36796e-14,0.211688,137200
33810,1,5.42748e-14,5.42748e-14,5.42748e-14,0.211949,133925
33811,1,5.48949e-14,5.48949e-14,5.48949e-14,0.212057,131389
33813,1,4.94921e-14,4.94921e-14,4.94921e-14,0.201641,133936
33814,1,4.3077e-14,4.3077e-14,4.3077e-14,0.198442,140085
33815,1,5.08507e-14,5.08507e-14,5.08507e-14,0.202685,146860
33816,1,5.86245e-14,5.86245e-14,5.86245e-14,0.206928,151375
33817,1,5.24481e-14,5.24481e-14,5.24481e-14,0.203784,152588
33818,1,3.77644e-14,3.77644e-14,3.77644e-14,0.197389,149572
33819,1,2.92572e-14,2.92572e-14,2.92572e-14,0.194138,148069
33820,1,3.93989e-14,3.93989e-14,3.93989e-14,0.198513,145019
33821,1,5.96825e-14,5.96825e-14,5.96825e-14,0.207262,143373
33822,1,6.12104e-14,6.12104e-14,6.12104e-14,0.208397,143340
33823,1,4.25178e-14,4.25178e-14,4.25178e-14,0.201809,144254
33824,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,146010
33825,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,146901
33826,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,147755
33827,1,3.35175e-14,3.35175e-14,3.35175e-14,0.1995,149174
33828,1,3.57107e-14,3.57107e-14,3.57107e-14,0.201482,150290
33829,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,151475
33830,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,153173
33831,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,154002
33832,1,3.81264e-14,3.81264e-14,3.81264e-14,0.20355,153337
33833,1,4.02482e-14,4.02482e-14,4.02482e-14,0.205181,151688
33834,1,4.10689e-14,4.10689e-14,4.10689e-14,0.205687,150450
33835,1,4.18157e-14,4.18157e-14,4.18157e-14,0.206098,148505
33836,1,4.3179e-14,4.3179e-14,4.3179e-14,0.206825,147093
33837,1,4.37955e-14,4.37955e-14,4.37955e-14,0.207141,145909
33838,1,4.47864e-14,4.47864e-14,4.47864e-14,0.207653,145305
33839,1,4.57773e-14,4.57773e-14,4.57773e-14,0.208166,144981
33840,1,4.70848e-14,4.70848e-14,4.70848e-14,0.208752,143906
33841,1,4.89528e-14,4.89528e-14,4.89528e-14,0.2096,143327
33842,1,4.95134e-14,4.95134e-14,4.95134e-14,0.209861,143159
33843,1,4.96947e-14,4.96947e-14,4.96947e-14,0.209934,142767
33844,1,5.00572e-14,5.00572e-14,5.00572e-14,0.21008,142493
33845,1,5.16615e-14,5.16615e-14,5.16615e-14,0.21079,142313
33846,1,5.30844e-14,5.30844e-14,5.30844e-14,0.211427,141700
33847,1,7.00658e-14,7.00658e-14,7.00658e-14,0.216052,140050
33848,1,7.0661e-14,7.0661e-14,7.0661e-14,0.216313,137171
33849,1,8.89839e-14,8.89839e-14,8.89839e-14,0.221127,133930
33850,1,1.24656e-13,1.24656e-13,1.24656e-13,0.230429,131286
33852,1,7.60236e-14,7.60236e-14,7.60236e-14,0.214945,133927
33853,1,7.65336e-14,7.65336e-14,7.65336e-14,0.215441,140005
33854,1,6.89681e-14,6.89681e-14,6.89681e-14,0.211741,146795
33855,1,6.14026e-14,6.14026e-14,6.14026e-14,0.20804,151449
33856,1,6.4394e-14,6.4394e-14,6.4394e-14,0.209013,152559
33857,1,4.83213e-14,4.83213e-14,4.83213e-14,0.202062,149689
33858,1,3.93989e-14,3.93989e-14,3.93989e-14,0.198513,148116
33859,1,5.96825e-14,5.96825e-14,5.96825e-14,0.207262,144991
33860,1,7.09577e-14,7.09577e-14,7.09577e-14,0.2122,143184
33861,1,7.32245e-14,7.32245e-14,7.32245e-14,0.213326,143307
33862,1,5.33984e-14,5.33984e-14,5.33984e-14,0.206175,144041
33863,1,3.2439e-14,3.2439e-14,3.2439e-14,0.198461,145917
33864,1,4.50707e-14,4.50707e-14,4.50707e-14,0.202968,146844
33865,1,5.77023e-14,5.77023e-14,5.77023e-14,0.207475,147735
33866,1,5.91012e-14,5.91012e-14,5.91012e-14,0.208474,149062
33867,1,4.86626e-14,4.86626e-14,4.86626e-14,0.205949,150296
33868,1,3.68253e-14,3.68253e-14,3.68253e-14,0.202424,151401
33869,1,5.18012e-14,5.18012e-14,5.18012e-14,0.207303,153053
33870,1,6.67772e-14,6.67772e-14,6.67772e-14,0.212181,153925
33871,1,6.78879e-14,6.78879e-14,6.78879e-14,0.212975,153335
33872,1,5.50338e-14,5.50338e-14,5.50338e-14,0.209728,151698
33873,1,4.10689e-14,4.10689e-14,4.10689e-14,0.205687,150511
33874,1,4.24322e-14,4.24322e-14,4.24322e-14,0.206414,148549
33875,1,5.94768e-14,5.94768e-14,5.94768e-14,0.211779,146943
33876,1,7.51581e-14,7.51581e-14,7.51581e-14,0.216417,145903
33877,1,6.04677e-14,6.04677e-14,6.04677e-14,0.212291,145211
33878,1,6.22703e-14,6.22703e-14,6.22703e-14,0.212816,144893
33879,1,6.41383e-14,6.41383e-14,6.41383e-14,0.213664,143857
33880,1,6.54457e-14,6.54457e-14,6.54457e-14,0.214251,143261
33881,1,8.13781e-14,8.13781e-14,8.13781e-14,0.21864,143110
33882,1,6.58083e-14,6.58083e-14,6.58083e-14,0.214396,142677
33883,1,8.40199e-14,8.40199e-14,8.40199e-14,0.219329,142432
33884,1,1.02424e-13,1.02424e-13,1.02424e-13,0.224591,142206
33885,1,8.70471e-14,8.70471e-14,8.70471e-14,0.220677,141704
33886,1,1.03433e-13,1.03433e-13,1.03433e-13,0.225041,140107
33887,1,1.21756e-13,1.21756e-13,1.21756e-13,0.229855,137137
33888,1,1.58402e-13,1.58402e-13,1.58402e-13,0.239484,133942
33889,1,1.94418e-13,1.94418e-13,1.94418e-13,0.248802,131146
33891,1,9.87214e-14,9.87214e-14,9.87214e-14,0.225043,133854
33892,1,9.83828e-14,9.83828e-14,9.83828e-14,0.22499,139959
33893,1,9.08174e-14,9.08174e-14,9.08174e-14,0.22129,146651
33894,1,8.48542e-14,8.48542e-14,8.48542e-14,0.218007,151375
33895,1,7.85232e-14,7.85232e-14,7.85232e-14,0.214622,152504
33896,1,6.00653e-14,6.00653e-14,6.00653e-14,0.206854,149851
33897,1,5.96825e-14,5.96825e-14,5.96825e-14,0.207262,148115
33898,1,7.09577e-14,7.09577e-14,7.09577e-14,0.2122,145026
33899,1,7.32245e-14,7.32245e-14,7.32245e-14,0.213326,143115
33900,1,7.43579e-14,7.43579e-14,7.43579e-14,0.21389,143289
33901,1,5.33984e-14,5.33984e-14,5.33984e-14,0.206175,143990
33902,1,5.80226e-14,5.80226e-14,5.80226e-14,0.207435,145969
33903,1,9.62379e-14,9.62379e-14,9.62379e-14,0.220917,146796
33904,1,1.0887e-13,1.0887e-13,1.0887e-13,0.225424,147698
33905,1,9.76368e-14,9.76368e-14,9.76368e-14,0.221916,148966
33906,1,6.16146e-14,6.16146e-14,6.16146e-14,0.210416,150224
33907,1,5.14668e-14,5.14668e-14,5.14668e-14,0.207016,151234
33908,1,9.58698e-14,9.58698e-14,9.58698e-14,0.221034,152978
33909,1,1.25631e-13,1.25631e-13,1.25631e-13,0.23046,153861
33910,1,1.11766e-13,1.11766e-13,1.11766e-13,0.226375,153234
33911,1,8.51661e-14,8.51661e-14,8.51661e-14,0.218627,151645
33912,1,7.24315e-14,7.24315e-14,7.24315e-14,0.214963,150504
33913,1,7.37948e-14,7.37948e-14,7.37948e-14,0.21569,148499
33914,1,1.05705e-13,1.05705e-13,1.05705e-13,0.225135,146831
33915,1,1.36252e-13,1.36252e-13,1.36252e-13,0.233854,145933
33916,1,1.07508e-13,1.07508e-13,1.07508e-13,0.225661,145163
33917,1,1.11871e-13,1.11871e-13,1.11871e-13,0.226736,144832
33918,1,1.13179e-13,1.13179e-13,1.13179e-13,0.227322,143848
33919,1,1.14292e-13,1.14292e-13,1.14292e-13,0.227655,143204
33920,1,1.47205e-13,1.47205e-13,1.47205e-13,0.23667,143068
33921,1,1.32503e-13,1.32503e-13,1.32503e-13,0.232588,142603
33922,1,1.51583e-13,1.51583e-13,1.51583e-13,0.237683,142442
33923,1,1.52592e-13,1.52592e-13,1.52592e-13,0.238132,142155
33924,1,1.38142e-13,1.38142e-13,1.38142e-13,0.234219,141601
33925,1,1.56465e-13,1.56465e-13,1.56465e-13,0.239033,140044
33926,1,1.74788e-13,1.74788e-13,1.74788e-13,0.243848,137041
33927,1,1.93111e-13,1.93111e-13,1.93111e-13,0.248662,133867
33928,1,1.94418e-13,1.94418e-13,1.94418e-13,0.248802,130973
33930,1,1.02661e-13,1.02661e-13,1.02661e-13,0.226079,133786
33931,1,1.02323e-13,1.02323e-13,1.02323e-13,0.226027,139861
33932,1,1.03925e-13,1.03925e-13,1.03925e-13,0.226444,146543
33933,1,1.07736e-13,1.07736e-13,1.07736e-13,0.227435,151435
33934,1,1.00409e-13,1.00409e-13,1.00409e-13,0.223789,152512
33935,1,9.12295e-14,9.12295e-14,9.12295e-14,0.21997,149863
33936,1,9.15856e-14,9.15856e-14,9.15856e-14,0.220369,148093
33937,1,8.29718e-14,8.29718e-14,8.29718e-14,0.217129,145007
33938,1,7.43579e-14,7.43579e-14,7.43579e-14,0.21389,142921
33939,1,8.80426e-14,8.80426e-14,8.80426e-14,0.218648,143283
33940,1,9.26667e-14,9.26667e-14,9.26667e-14,0.219908,143888
33941,1,1.0919e-13,1.0919e-13,1.0919e-13,0.225384,145856
33942,1,1.34773e-13,1.34773e-13,1.34773e-13,0.234358,146702
33943,1,1.35398e-13,1.35398e-13,1.35398e-13,0.23451,147659
33944,1,1.25855e-13,1.25855e-13,1.25855e-13,0.231127,148859
33945,1,1.05683e-13,1.05683e-13,1.05683e-13,0.224147,150210
33946,1,1.10321e-13,1.10321e-13,1.10321e-13,0.225295,151179
33947,1,1.39748e-13,1.39748e-13,1.39748e-13,0.234434,152847
33948,1,1.54533e-13,1.54533e-13,1.54533e-13,0.238981,153771
33949,1,1.41898e-13,1.41898e-13,1.41898e-13,0.235274,153212
33950,1,1.32384e-13,1.32384e-13,1.32384e-13,0.232505,151651
33951,1,1.35506e-13,1.35506e-13,1.35506e-13,0.233442,150580
33952,1,1.35879e-13,1.35879e-13,1.35879e-13,0.233648,148455
33953,1,1.52745e-13,1.52745e-13,1.52745e-13,0.238505,146723
33954,1,1.69238e-13,1.69238e-13,1.69238e-13,0.243155,145994
33955,1,1.57109e-13,1.57109e-13,1.57109e-13,0.23958,145081
33956,1,1.61594e-13,1.61594e-13,1.61594e-13,0.240622,144734
33957,1,1.62707e-13,1.62707e-13,1.62707e-13,0.240955,143712
33958,1,1.64187e-13,1.64187e-13,1.64187e-13,0.241295,143140
33959,1,1.82217e-13,1.82217e-13,1.82217e-13,0.246155,143063
33960,1,1.84576e-13,1.84576e-13,1.84576e-13,0.246679,142567
33961,1,1.85887e-13,1.85887e-13,1.85887e-13,0.246968,142358
33962,1,1.71176e-13,1.71176e-13,1.71176e-13,0.243001,142062
33963,1,1.74788e-13,1.74788e-13,1.74788e-13,0.243848,141592
33964,1,1.90396e-13,1.90396e-13,1.90396e-13,0.248011,140081
33965,1,1.90396e-13,1.90396e-13,1.90396e-13,0.248011,136918
33966,1,1.88558e-13,1.88558e-13,1.88558e-13,0.24759,133836
33967,1,1.89865e-13,1.89865e-13,1.89865e-13,0.247729,130877
33969,1,1.04094e-13,1.04094e-13,1.04094e-13,0.22647,133689
33970,1,1.05527e-13,1.05527e-13,1.05527e-13,0.226861,139755
33971,1,1.07736e-13,1.07736e-13,1.07736e-13,0.227435,146454
33972,1,1.10551e-13,1.10551e-13,1.10551e-13,0.228164,151426
33973,1,1.11157e-13,1.11157e-13,1.11157e-13,0.22832,152485
33974,1,1.12252e-13,1.12252e-13,1.12252e-13,0.228711,150049
33975,1,1.14736e-13,1.14736e-13,1.14736e-13,0.229446,148129
33976,1,1.07431e-13,1.07431e-13,1.07431e-13,0.22624,145038
33977,1,9.87367e-14,9.87367e-14,9.87367e-14,0.222688,142882
33978,1,1.13917e-13,1.13917e-13,1.13917e-13,0.227806,143315
33979,1,1.31935e-13,1.31935e-13,1.31935e-13,0.233641,143758
33980,1,1.34773e-13,1.34773e-13,1.34773e-13,0.234358,145779
33981,1,1.35398e-13,1.35398e-13,1.35398e-13,0.23451,146574
33982,1,1.36986e-13,1.36986e-13,1.36986e-13,0.23489,147564
33983,1,1.41797e-13,1.41797e-13,1.41797e-13,0.236022,148730
33984,1,1.50089e-13,1.50089e-13,1.50089e-13,0.237954,150151
33985,1,1.54533e-13,1.54533e-13,1.54533e-13,0.238981,151106
33986,1,1.54533e-13,1.54533e-13,1.54533e-13,0.238981,152796
33987,1,1.54533e-13,1.54533e-13,1.54533e-13,0.238981,153767
33988,1,1.57206e-13,1.57206e-13,1.57206e-13,0.239817,153194
33989,1,1.63547e-13,1.63547e-13,1.63547e-13,0.241649,151688
33990,1,1.67217e-13,1.67217e-13,1.67217e-13,0.242645,150656
33991,1,1.68228e-13,1.68228e-13,1.68228e-13,0.2429,148434
33992,1,1.70249e-13,1.70249e-13,1.70249e-13,0.243411,146524
33993,1,1.72688e-13,1.72688e-13,1.72688e-13,0.243994,145945
33994,1,1.76162e-13,1.76162e-13,1.76162e-13,0.244781,144968
33995,1,1.78209e-13,1.78209e-13,1.78209e-13,0.245239,144703
33996,1,1.80737e-13,1.80737e-13,1.80737e-13,0.245815,143710
33997,1,1.83266e-13,1.83266e-13,1.83266e-13,0.24639,143100
33998,1,1.84315e-13,1.84315e-13,1.84315e-13,0.246625,143040
33999,1,1.85887e-13,1.85887e-13,1.85887e-13,0.246968,142485
34000,1,1.82655e-13,1.82655e-13,1.82655e-13,0.24617,142330
34001,1,1.83291e-13,1.83291e-13,1.83291e-13,0.246311,141964
34002,1,1.87681e-13,1.87681e-13,1.87681e-13,0.247359,141526
34003,1,1.82689e-13,1.82689e-13,1.82689e-13,0.246172,140069
34004,1,1.80851e-13,1.80851e-13,1.80851e-13,0.245751,136914
34005,1,1.7945e-13,1.7945e-13,1.7945e-13,0.245446,133882
34006,1,1.8047e-13,1.8047e-13,1.8047e-13,0.245566,130841
34008,1,1.0713e-13,1.0713e-13,1.0713e-13,0.227279,133788
34009,1,1.08732e-13,1.08732e-13,1.08732e-13,0.227696,139842
34010,1,1.09944e-13,1.09944e-13,1.09944e-13,0.228008,146504
34011,1,1.11157e-13,1.11157e-13,1.11157e-13,0.22832,151598
34012,1,1.12546e-13,1.12546e-13,1.12546e-13,0.228665,152578
34013,1,1.1503e-13,1.1503e-13,1.1503e-13,0.2294,150258
34014,1,1.17514e-13,1.17514e-13,1.17514e-13,0.230136,148317
34015,1,1.21009e-13,1.21009e-13,1.21009e-13,0.230984,145188
34016,1,1.24611e-13,1.24611e-13,1.24611e-13,0.231846,142820
34017,1,1.27601e-13,1.27601e-13,1.27601e-13,0.232565,143390
