vtkOriginalCellIds,attribute,perm_0,perm_1,perm_2,poro,vol
13898,2,2.17257e-13,2.17257e-13,2.17257e-13,0.204562,123858
13899,2,2.17257e-13,2.17257e-13,2.17257e-13,0.204562,119707
13900,2,2.17257e-13,2.17257e-13,2.17257e-13,0.204562,115410
13901,2,2.26084e-13,2.26084e-13,2.26084e-13,0.205869,111356
13902,2,2.27095e-13,2.27095e-13,2.27095e-13,0.205897,107252
13903,2,2.11462e-13,2.11462e-13,2.11462e-13,0.20334,102787
13904,2,2.03646e-13,2.03646e-13,2.03646e-13,0.202062,98475.2
13905,2,2.03646e-13,2.03646e-13,2.03646e-13,0.202062,94363.8
13906,2,2.21439e-13,2.21439e-13,2.21439e-13,0.204994,90448.7
13907,2,2.31362e-13,2.31362e-13,2.31362e-13,0.206613,86811.9
13908,2,2.15623e-13,2.15623e-13,2.15623e-13,0.203986,84033
13909,2,1.99884e-13,1.99884e-13,1.99884e-13,0.201359,82244.6
13910,2,2.12848e-13,2.12848e-13,2.12848e-13,0.203484,81678.5
13911,2,2.25676e-13,2.25676e-13,2.25676e-13,0.205568,81301.3
13912,2,2.1767e-13,2.1767e-13,2.1767e-13,0.204213,80296
13913,2,2.1767e-13,2.1767e-13,2.1767e-13,0.204213,80277.6
13914,2,2.09663e-13,2.09663e-13,2.09663e-13,0.202858,81174.8
13915,2,2.08276e-13,2.08276e-13,2.08276e-13,0.202668,83047.3
13916,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,84710.7
13917,2,1.9849e-13,1.9849e-13,1.9849e-13,0.20104,86275.1
13918,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,87880
13919,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,89850.1
13920,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,92008.7
13921,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,94496.8
13922,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,98013.7
13923,2,2.64237e-13,2.64237e-13,2.64237e-13,0.212091,150553
13924,2,2.64237e-13,2.64237e-13,2.64237e-13,0.212091,151438
13925,2,2.68439e-13,2.68439e-13,2.68439e-13,0.212739,150956
13926,2,2.65103e-13,2.65103e-13,2.65103e-13,0.212244,150477
13927,2,2.57564e-13,2.57564e-13,2.57564e-13,0.211101,149072
13928,2,2.57564e-13,2.57564e-13,2.57564e-13,0.211101,147697
13929,2,2.50025e-13,2.50025e-13,2.50025e-13,0.209958,145608
13930,2,2.51987e-13,2.51987e-13,2.51987e-13,0.210273,144184
13931,2,2.61488e-13,2.61488e-13,2.61488e-13,0.211731,142598
13932,2,2.53946e-13,2.53946e-13,2.53946e-13,0.210539,140154
13933,2,2.38864e-13,2.38864e-13,2.38864e-13,0.208156,137564
13934,2,2.31322e-13,2.31322e-13,2.31322e-13,0.206965,133974
13935,2,2.47571e-13,2.47571e-13,2.47571e-13,0.209481,130334
13936,2,2.56059e-13,2.56059e-13,2.56059e-13,0.210758,127209
13937,2,2.48299e-13,2.48299e-13,2.48299e-13,0.209518,123790
13938,2,2.32778e-13,2.32778e-13,2.32778e-13,0.20704,119654
13939,2,2.17257e-13,2.17257e-13,2.17257e-13,0.204562,115390
13940,2,2.41717e-13,2.41717e-13,2.41717e-13,0.208426,111283
13941,2,2.5836e-13,2.5836e-13,2.5836e-13,0.211011,107226
13942,2,2.42727e-13,2.42727e-13,2.42727e-13,0.208454,102851
13943,2,2.27095e-13,2.27095e-13,2.27095e-13,0.205897,98574.1
13944,2,2.11462e-13,2.11462e-13,2.11462e-13,0.20334,94360.8
13945,2,2.29309e-13,2.29309e-13,2.29309e-13,0.206308,90361.3
13946,2,2.54971e-13,2.54971e-13,2.54971e-13,0.210554,86670.6
13947,2,2.47101e-13,2.47101e-13,2.47101e-13,0.20924,84014.2
13948,2,2.31362e-13,2.31362e-13,2.31362e-13,0.206613,82267.7
13949,2,2.36594e-13,2.36594e-13,2.36594e-13,0.207466,81578.8
13950,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,81286.4
13951,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,80262.9
13952,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,80280.3
13953,2,2.41689e-13,2.41689e-13,2.41689e-13,0.208277,81161.3
13954,2,2.40694e-13,2.40694e-13,2.40694e-13,0.208171,83016.3
13955,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,84677.4
13956,2,2.313e-13,2.313e-13,2.313e-13,0.206626,86256.6
13957,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,87922.7
13958,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,89907.2
13959,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,91968.1
13960,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,94516.9
13961,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,97983
13962,2,2.93616e-13,2.93616e-13,2.93616e-13,0.216516,150580
13963,2,2.93616e-13,2.93616e-13,2.93616e-13,0.216516,151373
13964,2,2.98207e-13,2.98207e-13,2.98207e-13,0.217237,150906
13965,2,2.95258e-13,2.95258e-13,2.95258e-13,0.216815,150498
13966,2,2.87719e-13,2.87719e-13,2.87719e-13,0.215672,149058
13967,2,2.87719e-13,2.87719e-13,2.87719e-13,0.215672,147730
13968,2,2.8018e-13,2.8018e-13,2.8018e-13,0.214529,145548
13969,2,2.82148e-13,2.82148e-13,2.82148e-13,0.214942,144164
13970,2,2.91654e-13,2.91654e-13,2.91654e-13,0.216497,142603
13971,2,2.84113e-13,2.84113e-13,2.84113e-13,0.215306,140127
13972,2,2.69029e-13,2.69029e-13,2.69029e-13,0.212922,137651
13973,2,2.61488e-13,2.61488e-13,2.61488e-13,0.211731,134005
13974,2,2.70414e-13,2.70414e-13,2.70414e-13,0.213103,130245
13975,2,2.79341e-13,2.79341e-13,2.79341e-13,0.214475,127150
13976,2,2.79341e-13,2.79341e-13,2.79341e-13,0.214475,123800
13977,2,2.6382e-13,2.6382e-13,2.6382e-13,0.211997,119683
13978,2,2.40538e-13,2.40538e-13,2.40538e-13,0.208279,115345
13979,2,2.49477e-13,2.49477e-13,2.49477e-13,0.209665,111259
13980,2,2.66176e-13,2.66176e-13,2.66176e-13,0.212289,107253
13981,2,2.66176e-13,2.66176e-13,2.66176e-13,0.212289,102889
13982,2,2.5836e-13,2.5836e-13,2.5836e-13,0.211011,98613.3
13983,2,2.42727e-13,2.42727e-13,2.42727e-13,0.208454,94350.7
13984,2,2.44941e-13,2.44941e-13,2.44941e-13,0.208865,90299
13985,2,2.54971e-13,2.54971e-13,2.54971e-13,0.210554,86624
13986,2,2.54971e-13,2.54971e-13,2.54971e-13,0.210554,83994.2
13987,2,2.54971e-13,2.54971e-13,2.54971e-13,0.210554,82172
13988,2,2.52333e-13,2.52333e-13,2.52333e-13,0.210093,81513.3
13989,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,81324.7
13990,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,80248.4
13991,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,80299.5
13992,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,81147.6
13993,2,2.487e-13,2.487e-13,2.487e-13,0.209526,83001.5
13994,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,84644.1
13995,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,86189.8
13996,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,87884.7
13997,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,89899.3
13998,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,91927.4
13999,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,94521.1
14000,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,97905.4
14001,2,3.08306e-13,3.08306e-13,3.08306e-13,0.218729,150986
14002,2,3.08306e-13,3.08306e-13,3.08306e-13,0.218729,151718
14003,2,3.05552e-13,3.05552e-13,3.05552e-13,0.218343,151259
14004,2,3.02797e-13,3.02797e-13,3.02797e-13,0.217958,150882
14005,2,3.02797e-13,3.02797e-13,3.02797e-13,0.217958,149318
14006,2,3.02797e-13,3.02797e-13,3.02797e-13,0.217958,148066
14007,2,3.02797e-13,3.02797e-13,3.02797e-13,0.217958,145820
14008,2,2.97226e-13,2.97226e-13,2.97226e-13,0.217227,144442
14009,2,2.91654e-13,2.91654e-13,2.91654e-13,0.216497,142873
14010,2,2.91654e-13,2.91654e-13,2.91654e-13,0.216497,140317
14011,2,2.91654e-13,2.91654e-13,2.91654e-13,0.216497,137892
14012,2,2.91654e-13,2.91654e-13,2.91654e-13,0.216497,134169
14013,2,2.85498e-13,2.85498e-13,2.85498e-13,0.215486,130358
14014,2,2.79341e-13,2.79341e-13,2.79341e-13,0.214475,127251
14015,2,2.79341e-13,2.79341e-13,2.79341e-13,0.214475,123827
14016,2,2.79341e-13,2.79341e-13,2.79341e-13,0.214475,119761
14017,2,2.7158e-13,2.7158e-13,2.7158e-13,0.213236,115394
14018,2,2.64998e-13,2.64998e-13,2.64998e-13,0.212143,111386
14019,2,2.66176e-13,2.66176e-13,2.66176e-13,0.212289,107414
14020,2,2.66176e-13,2.66176e-13,2.66176e-13,0.212289,103012
14021,2,2.66176e-13,2.66176e-13,2.66176e-13,0.212289,98736
14022,2,2.66176e-13,2.66176e-13,2.66176e-13,0.212289,94370.8
14023,2,2.60574e-13,2.60574e-13,2.60574e-13,0.211422,90280.7
14024,2,2.54971e-13,2.54971e-13,2.54971e-13,0.210554,86621.8
14025,2,2.54971e-13,2.54971e-13,2.54971e-13,0.210554,84111.5
14026,2,2.54971e-13,2.54971e-13,2.54971e-13,0.210554,82266.6
14027,2,2.52333e-13,2.52333e-13,2.52333e-13,0.210093,81528.7
14028,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,81358.5
14029,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,80199.7
14030,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,80302.5
14031,2,2.49695e-13,2.49695e-13,2.49695e-13,0.209632,81101.5
14032,2,2.487e-13,2.487e-13,2.487e-13,0.209526,82901.5
14033,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,84532.2
14034,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,86096.9
14035,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,87825.2
14036,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,89775.6
14037,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,91728.9
14038,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,94404.9
14039,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,97642.7
14078,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,94141.9
14117,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,94143.6
14156,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,94177.6
14195,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,94163.7
14234,2,1.23418e-13,1.23418e-13,1.23418e-13,0.182277,94181.7
14273,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,94183.6
14312,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,94217
14351,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,94202.8
14390,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,94124.7
14429,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,92269.5
14468,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,92260.9
14507,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,92293.9
14546,2,9.40841e-14,9.40841e-14,9.40841e-14,0.174292,92279.2
14585,2,1.52751e-13,1.52751e-13,1.52751e-13,0.190261,92280.9
14624,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,92297.6
14663,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,92330.5
14702,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,92315.5
14741,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,92235.1
14780,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,90793.9
14819,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,90755
14858,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,90723.7
14897,2,1.23418e-13,1.23418e-13,1.23418e-13,0.182277,90644.7
14936,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,90597.5
14975,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,90534.5
15014,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,90503.4
15053,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,90409
15092,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,90295.2
15131,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,88228
15170,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,88225.5
15209,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,88240.5
15248,2,1.08751e-13,1.08751e-13,1.08751e-13,0.178284,88192.7
15287,2,1.67418e-13,1.67418e-13,1.67418e-13,0.194254,88255.2
15326,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,88210.6
15365,2,2.06693e-13,2.06693e-13,2.06693e-13,0.202436,88210.9
15404,2,2.39503e-13,2.39503e-13,2.39503e-13,0.208023,88194.4
15443,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,88106.8
15482,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,87032.9
15521,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,87017.9
15560,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,86925.5
15599,2,9.40841e-14,9.40841e-14,9.40841e-14,0.174292,86846.3
15638,2,1.52751e-13,1.52751e-13,1.52751e-13,0.190261,86816.5
15677,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,86691.3
15716,2,1.90288e-13,1.90288e-13,1.90288e-13,0.199643,86625.8
15755,2,2.23097e-13,2.23097e-13,2.23097e-13,0.20523,86549.7
15794,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,86372
15833,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,85450.2
15872,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,85491.9
15911,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,85544.3
15950,2,7.94173e-14,7.94173e-14,7.94173e-14,0.170299,85508
15989,2,1.38085e-13,1.38085e-13,1.38085e-13,0.186269,85546.5
16028,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,85545.7
16067,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,85550.9
16106,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,85574
16145,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,85524.4
16184,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,84964.9
16223,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,84948.9
16262,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,85032.8
16301,2,6.47505e-14,6.47505e-14,6.47505e-14,0.166307,84923.5
16340,2,1.23418e-13,1.23418e-13,1.23418e-13,0.182277,84973.9
16379,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,84934
16418,2,1.82085e-13,1.82085e-13,1.82085e-13,0.198246,84909.8
16457,2,2.14895e-13,2.14895e-13,2.14895e-13,0.203833,84947.5
16496,2,2.47705e-13,2.47705e-13,2.47705e-13,0.20942,84838.1
16535,2,6.43984e-14,6.43984e-14,6.43984e-14,0.166075,84431
16574,2,6.43984e-14,6.43984e-14,6.43984e-14,0.166075,84448.9
16613,2,6.43984e-14,6.43984e-14,6.43984e-14,0.166075,84434.5
16652,2,9.30731e-14,9.30731e-14,9.30731e-14,0.173984,84347
16691,2,1.51081e-13,1.51081e-13,1.51081e-13,0.189879,84383
16730,2,1.80415e-13,1.80415e-13,1.80415e-13,0.197864,84308.5
16769,2,1.96743e-13,1.96743e-13,1.96743e-13,0.200668,84264.5
16808,2,2.29476e-13,2.29476e-13,2.29476e-13,0.206266,84270.3
16847,2,2.45882e-13,2.45882e-13,2.45882e-13,0.20906,84134
16886,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83954.1
16925,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,84090.5
16964,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,84013.1
17003,2,1.21396e-13,1.21396e-13,1.21396e-13,0.181662,84000.4
17042,2,1.78745e-13,1.78745e-13,1.78745e-13,0.197482,84005.5
17081,2,1.78745e-13,1.78745e-13,1.78745e-13,0.197482,83965.1
17120,2,2.03237e-13,2.03237e-13,2.03237e-13,0.201688,83952.7
17159,2,2.35894e-13,2.35894e-13,2.35894e-13,0.207297,83986.8
17198,2,2.44058e-13,2.44058e-13,2.44058e-13,0.208699,83858.6
17237,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83387.5
17276,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83535.5
17315,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83508.2
17354,2,1.07058e-13,1.07058e-13,1.07058e-13,0.177707,83481.3
17393,2,1.64408e-13,1.64408e-13,1.64408e-13,0.193527,83486.4
17432,2,1.78745e-13,1.78745e-13,1.78745e-13,0.197482,83439.2
17471,2,1.95073e-13,1.95073e-13,1.95073e-13,0.200286,83462.4
17510,2,2.2773e-13,2.2773e-13,2.2773e-13,0.205895,83469.6
17549,2,2.44058e-13,2.44058e-13,2.44058e-13,0.208699,83387.1
17588,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83235.4
17627,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83348.9
17666,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83342.8
17705,2,9.2721e-14,9.2721e-14,9.2721e-14,0.173752,83305.1
17744,2,1.5007e-13,1.5007e-13,1.5007e-13,0.189572,83296.7
17783,2,1.78745e-13,1.78745e-13,1.78745e-13,0.197482,83292.9
17822,2,1.95073e-13,1.95073e-13,1.95073e-13,0.200286,83302.3
17861,2,2.2773e-13,2.2773e-13,2.2773e-13,0.205895,83292.6
17900,2,2.44058e-13,2.44058e-13,2.44058e-13,0.208699,83256.3
17939,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83720.6
17978,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83841.5
18017,2,6.40463e-14,6.40463e-14,6.40463e-14,0.165842,83802.2
18056,2,9.2721e-14,9.2721e-14,9.2721e-14,0.173752,83832
18095,2,1.5007e-13,1.5007e-13,1.5007e-13,0.189572,83775.5
18134,2,1.78745e-13,1.78745e-13,1.78745e-13,0.197482,83766.3
18173,2,1.86909e-13,1.86909e-13,1.86909e-13,0.198884,83776.3
18212,2,2.19566e-13,2.19566e-13,2.19566e-13,0.204493,83788.2
18251,2,2.44058e-13,2.44058e-13,2.44058e-13,0.208699,83701.9
18290,2,6.37484e-14,6.37484e-14,6.37484e-14,0.165689,84317
18329,2,6.37484e-14,6.37484e-14,6.37484e-14,0.165689,84456.2
18368,2,6.37484e-14,6.37484e-14,6.37484e-14,0.165689,84366.1
18407,2,9.22563e-14,9.22563e-14,9.22563e-14,0.173599,84439.9
18446,2,1.49272e-13,1.49272e-13,1.49272e-13,0.189417,84437.1
18485,2,1.7778e-13,1.7778e-13,1.7778e-13,0.197326,84356.2
18524,2,1.85969e-13,1.85969e-13,1.85969e-13,0.198739,84397.4
18563,2,2.18676e-13,2.18676e-13,2.18676e-13,0.20437,84436.9
18602,2,2.43194e-13,2.43194e-13,2.43194e-13,0.208588,84352.1
18641,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,84882.6
18680,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,85070
18719,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,84951.5
18758,2,9.17916e-14,9.17916e-14,9.17916e-14,0.173445,84945.8
18797,2,1.48474e-13,1.48474e-13,1.48474e-13,0.189262,84970
18836,2,1.76815e-13,1.76815e-13,1.76815e-13,0.19717,84887.1
18875,2,1.93194e-13,1.93194e-13,1.93194e-13,0.199996,84913
18914,2,2.25951e-13,2.25951e-13,2.25951e-13,0.20565,84908.6
18953,2,2.4233e-13,2.4233e-13,2.4233e-13,0.208476,84845.4
18992,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,85395
19031,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,85587.9
19070,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,85502.1
19109,2,9.17916e-14,9.17916e-14,9.17916e-14,0.173445,85514.5
19148,2,1.48474e-13,1.48474e-13,1.48474e-13,0.189262,85488.4
19187,2,1.76815e-13,1.76815e-13,1.76815e-13,0.19717,85448.6
19226,2,1.93194e-13,1.93194e-13,1.93194e-13,0.199996,85456.6
19265,2,2.25951e-13,2.25951e-13,2.25951e-13,0.20565,85466.6
19304,2,2.4233e-13,2.4233e-13,2.4233e-13,0.208476,85430
19343,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,86325.5
19382,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,86449.5
19421,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,86441.3
19460,2,9.17916e-14,9.17916e-14,9.17916e-14,0.173445,86436.6
19499,2,1.48474e-13,1.48474e-13,1.48474e-13,0.189262,86385.6
19538,2,1.76815e-13,1.76815e-13,1.76815e-13,0.19717,86396.5
19577,2,1.93194e-13,1.93194e-13,1.93194e-13,0.199996,86373.3
19616,2,2.25951e-13,2.25951e-13,2.25951e-13,0.20565,86415.5
19655,2,2.4233e-13,2.4233e-13,2.4233e-13,0.208476,86365.5
19694,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,87342.2
19733,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,87473.7
19772,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,87489.3
19811,2,9.17916e-14,9.17916e-14,9.17916e-14,0.173445,87425.4
19850,2,1.48474e-13,1.48474e-13,1.48474e-13,0.189262,87386.3
19889,2,1.76815e-13,1.76815e-13,1.76815e-13,0.19717,87385.6
19928,2,1.93194e-13,1.93194e-13,1.93194e-13,0.199996,87355.9
19967,2,2.25951e-13,2.25951e-13,2.25951e-13,0.20565,87384.2
20006,2,2.4233e-13,2.4233e-13,2.4233e-13,0.208476,87385.8
20045,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,88901.6
20084,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,89090.1
20123,2,6.34505e-14,6.34505e-14,6.34505e-14,0.165537,89007.9
20162,2,9.17916e-14,9.17916e-14,9.17916e-14,0.173445,88985.3
20201,2,1.48474e-13,1.48474e-13,1.48474e-13,0.189262,89002.1
20240,2,1.76815e-13,1.76815e-13,1.76815e-13,0.19717,88983.9
20279,2,2.01383e-13,2.01383e-13,2.01383e-13,0.20141,88915.6
20318,2,2.34141e-13,2.34141e-13,2.34141e-13,0.207063,88963.9
20357,2,2.4233e-13,2.4233e-13,2.4233e-13,0.208476,88950.8
20396,2,6.3405e-14,6.3405e-14,6.3405e-14,0.165592,90482.9
20435,2,6.3405e-14,6.3405e-14,6.3405e-14,0.165592,90617.3
20474,2,6.3405e-14,6.3405e-14,6.3405e-14,0.165592,90601.2
20513,2,7.75755e-14,7.75755e-14,7.75755e-14,0.169546,90553.2
20552,2,1.34505e-13,1.34505e-13,1.34505e-13,0.185415,90581.5
20591,2,1.77264e-13,1.77264e-13,1.77264e-13,0.197329,90517.8
20630,2,2.10173e-13,2.10173e-13,2.10173e-13,0.202992,90480.7
20669,2,2.43082e-13,2.43082e-13,2.43082e-13,0.208654,90522.9
20708,2,2.43082e-13,2.43082e-13,2.43082e-13,0.208654,90495.4
20747,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,92140.7
20786,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,92265.1
20825,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,92280.1
20864,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,92148.9
20903,2,1.20536e-13,1.20536e-13,1.20536e-13,0.181567,92210
20942,2,1.77713e-13,1.77713e-13,1.77713e-13,0.197489,92130.6
20981,2,2.10773e-13,2.10773e-13,2.10773e-13,0.203161,92126.4
21020,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,92124.7
21059,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,92079.4
21098,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,93615.3
21137,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,93810.7
21176,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,93792.3
21215,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,93692.1
21254,2,1.20536e-13,1.20536e-13,1.20536e-13,0.181567,93737
21293,2,1.77713e-13,1.77713e-13,1.77713e-13,0.197489,93689.3
21332,2,2.10773e-13,2.10773e-13,2.10773e-13,0.203161,93690.5
21371,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,93671.9
21410,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,93654.1
21449,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,95286.7
21488,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,95455.3
21527,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,95410.2
21566,2,7.76536e-14,7.76536e-14,7.76536e-14,0.169626,95360.9
21605,2,1.3483e-13,1.3483e-13,1.3483e-13,0.185548,95392.8
21644,2,1.85978e-13,1.85978e-13,1.85978e-13,0.198907,95326.4
21683,2,2.19039e-13,2.19039e-13,2.19039e-13,0.204579,95357.5
21722,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,95326
21761,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,95320.9
21800,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,97245
21839,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,97451.4
21878,2,6.33594e-14,6.33594e-14,6.33594e-14,0.165646,97389.8
21917,2,9.19478e-14,9.19478e-14,9.19478e-14,0.173607,97371.5
21956,2,1.49125e-13,1.49125e-13,1.49125e-13,0.189528,97371.4
21995,2,2.02508e-13,2.02508e-13,2.02508e-13,0.201743,97324.9
22034,2,2.35569e-13,2.35569e-13,2.35569e-13,0.207415,97352.8
22073,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,97318.9
22112,2,2.43834e-13,2.43834e-13,2.43834e-13,0.208833,97301.3
22151,2,6.3915e-14,6.3915e-14,6.3915e-14,0.165901,99262.9
22190,2,6.3915e-14,6.3915e-14,6.3915e-14,0.165901,99484
22229,2,6.3915e-14,6.3915e-14,6.3915e-14,0.165901,99466.2
22268,2,7.82092e-14,7.82092e-14,7.82092e-14,0.169881,99434.4
22307,2,1.35738e-13,1.35738e-13,1.35738e-13,0.185788,99421
22346,2,2.03768e-13,2.03768e-13,2.03768e-13,0.20197,99403
22385,2,2.3688e-13,2.3688e-13,2.3688e-13,0.207638,99386.9
22424,2,2.45197e-13,2.45197e-13,2.45197e-13,0.209053,99374
22463,2,2.45197e-13,2.45197e-13,2.45197e-13,0.209053,99403.6
22502,2,6.44706e-14,6.44706e-14,6.44706e-14,0.166155,101172
22541,2,6.44706e-14,6.44706e-14,6.44706e-14,0.166155,101410
22580,2,6.44706e-14,6.44706e-14,6.44706e-14,0.166155,101408
22619,2,6.44706e-14,6.44706e-14,6.44706e-14,0.166155,101373
22658,2,1.08196e-13,1.08196e-13,1.08196e-13,0.178132,101391
